case,t,roll_deg,pitch_deg,yaw_deg
B_NOAOCS,28.80000000000014,-7.763804395177463,-5.876678569712043,-0.20489839443139446
B_NOAOCS,28.90000000000014,-7.821360175676433,-5.86665891492833,-0.15335908163746287
B_NOAOCS,29.000000000000142,-7.86401095546223,-5.855846201875031,-0.11533276424847308
B_NOAOCS,29.100000000000144,-7.90823655577578,-5.847161156294372,-0.07470009507502287
B_NOAOCS,29.200000000000145,-7.955958946706804,-5.8466409258624275,-0.02820805487235367
B_NOAOCS,29.300000000000146,-7.998160316422111,-5.8491860482902664,0.01745365588969489
B_NOAOCS,29.400000000000148,-8.04958153869093,-5.842885515670067,0.06521925903908615
B_NOAOCS,29.50000000000015,-8.110662381036441,-5.82379818773473,0.11666008512804081
B_NOAOCS,29.60000000000015,-8.177127126826122,-5.795535744869122,0.16722606631999837
B_NOAOCS,29.700000000000152,-8.237185852868354,-5.766805026798851,0.21064602180498698
B_NOAOCS,29.800000000000153,-8.281299527012584,-5.742297321801301,0.24785654963139142
B_NOAOCS,29.900000000000155,-8.330910649925436,-5.738988313349169,0.28377872835261725
B_NOAOCS,30.000000000000156,-8.360678388842775,-5.7540851715783825,0.3043793773511051
B_NOAOCS,30.100000000000158,-8.36065156011011,-5.762994629702336,0.31191026487615375
B_NOAOCS,30.20000000000016,-8.359925136495864,-5.756660117902602,0.3250833402542903
B_NOAOCS,30.30000000000016,-8.3658956649294,-5.740757267084174,0.3476545714526408
B_NOAOCS,30.400000000000162,-8.369837932900191,-5.726068694526264,0.3702001171885854
B_NOAOCS,30.500000000000163,-8.363464049876798,-5.717291328716823,0.3860571089291582
B_NOAOCS,30.600000000000165,-8.343795491714458,-5.712171671177716,0.3933955206176814
B_NOAOCS,30.700000000000166,-8.31419994186598,-5.707962299822223,0.3921949034769772
B_NOAOCS,30.800000000000168,-8.276573871186084,-5.704651190127941,0.38175550774142786
B_NOAOCS,30.90000000000017,-8.22842804514342,-5.698656741068129,0.3584604020886819
B_NOAOCS,31.00000000000017,-8.185559592165257,-5.689164604147434,0.33232993770001557
B_NOAOCS,31.100000000000172,-8.168194489735848,-5.675707387279762,0.3197759853535162
B_NOAOCS,31.200000000000173,-8.17371317712945,-5.661332887519847,0.3218654982208059
B_NOAOCS,31.300000000000175,-8.196338867694703,-5.656295713361674,0.3381941629999802
B_NOAOCS,31.400000000000176,-8.21615912560092,-5.656692028357982,0.352850007405898
B_NOAOCS,31.500000000000178,-8.22748278590247,-5.654553761057175,0.36610733856912214
B_NOAOCS,31.60000000000018,-8.2384989689035,-5.650920886123727,0.3809621205104715
B_NOAOCS,31.70000000000018,-8.251676887792222,-5.647262100109317,0.39704739904631625
B_NOAOCS,31.800000000000182,-8.265359070463862,-5.644200284793073,0.4128506000812758
B_NOAOCS,31.900000000000183,-8.278395179076632,-5.6418249185117855,0.4275894301656295
B_NOAOCS,32.000000000000185,-8.290804311930406,-5.639960601547761,0.44134199954730485
B_NOAOCS,32.100000000000186,-8.302606239460275,-5.638368673608209,0.4543111748894235
B_NOAOCS,32.20000000000019,-8.313645428797845,-5.636921059636013,0.46653678426351936
B_NOAOCS,32.30000000000019,-8.323927721670186,-5.635480741693649,0.4781136797830199
B_NOAOCS,32.40000000000019,-8.333798121908629,-5.6341294892542,0.48933978883090523
B_NOAOCS,32.50000000000019,-8.343251637730503,-5.632897675309326,0.500233226792351
B_NOAOCS,32.60000000000019,-8.352264179668445,-5.631775625217049,0.5108111877732999
B_NOAOCS,32.700000000000195,-8.360893608811036,-5.630734218315192,0.521135354844009
B_NOAOCS,32.800000000000196,-8.369215944638952,-5.629746027181479,0.5312692968926704
B_NOAOCS,32.9000000000002,-8.3773042293701,-5.628799610614711,0.541264466097318
B_NOAOCS,33.0000000000002,-8.385219663520687,-5.627887168897242,0.5511599793364291
B_NOAOCS,33.1000000000002,-8.393017691316352,-5.626997462404554,0.5609919699678916
B_NOAOCS,33.2000000000002,-8.40077711711643,-5.626140974936459,0.5708157192742697
B_NOAOCS,33.3000000000002,-8.408600143916969,-5.62535201440354,0.5807080877857724
B_NOAOCS,33.400000000000205,-8.4164810371541,-5.624584816661183,0.5906540535071358
