t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
0.010000,DS,DS_interstep,-1,,,,-8.637813e-14,-5.839634e-14,1.984524e-15,1.956614e-16,2.400628e-16,-9.461157e-16,8.637813e-14,5.839634e-14,-1.984524e-15,1.042845e-13,0,0.000000,0.000000,0.000000,0.000000e+00
0.020000,DS,DS_interstep,-1,,,,-9.037221e-09,3.484450e-10,-1.728139e-10,4.578751e-11,-1.609430e-12,3.249702e-12,9.157696e-09,-3.219693e-10,6.502869e-10,9.186399e-09,0,0.000000,0.000000,0.000000,0.000000e+00
0.030000,DS,DS_interstep,-1,,,,-7.046559e-09,3.283879e-09,-7.817941e-09,8.108480e-11,-1.837146e-11,4.418306e-11,7.060106e-09,-3.352518e-09,8.187002e-09,1.131863e-08,0,0.000000,-0.000000,0.000000,0.000000e+00
0.040000,DS,DS_interstep,-1,,,,-3.502334e-09,1.448623e-09,-7.356052e-09,9.876701e-11,-2.576624e-11,8.222329e-11,3.537363e-09,-1.479185e-09,7.608731e-09,8.520194e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.050000,DS,DS_interstep,-1,,,,-1.263074e-09,1.554977e-09,-9.867790e-09,1.053662e-10,-3.364769e-11,1.323389e-10,1.320871e-09,-1.576584e-09,1.002424e-08,1.023307e-08,0,0.000000,-0.000000,0.000000,0.000000e+00
0.060000,DS,DS_interstep,-1,,,,3.784482e-10,2.473413e-11,-8.508244e-09,1.037336e-10,-3.374403e-11,1.753918e-10,-3.254508e-10,-1.960183e-11,8.612134e-09,8.618303e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.070000,DS,DS_interstep,-1,,,,1.094131e-09,1.465298e-10,-9.350312e-09,9.846454e-11,-3.443443e-11,2.224512e-10,-1.052798e-09,-1.384120e-10,9.413863e-09,9.473561e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.080000,DS,DS_interstep,-1,,,,1.533918e-09,-4.165878e-10,-8.317829e-09,9.089010e-11,-3.224998e-11,2.642417e-10,-1.513944e-09,4.365635e-10,8.360530e-09,8.507707e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.090000,DS,DS_interstep,-1,,,,1.553439e-09,-9.877128e-12,-8.616644e-09,8.312529e-11,-3.210855e-11,3.074346e-10,-1.552101e-09,2.797365e-11,8.641444e-09,8.779770e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.100000,DS,DS_interstep,-1,,,,1.510480e-09,-9.565409e-12,-7.883170e-09,7.548300e-11,-3.195643e-11,3.469101e-10,-1.527678e-09,3.010959e-11,7.898358e-09,8.044797e-09,0,0.000000,-0.000000,0.000000,0.000000e+00
0.110000,SS,SS,0,4.570210e-01,-1.444435e+00,2.471738e+00,,,,-1.381843e-02,3.432399e-02,-4.686168e-02,-6.477173e-01,1.272677e+00,-1.235408e+00,1.888247e+00,0,-0.000061,0.000067,-0.000088,1.263091e-04
0.210000,SS,SS,0,6.068923e-01,-1.413428e+00,2.706244e+00,,,,-4.859188e-02,1.136927e-01,-1.338797e-01,-8.399353e-01,1.993741e+00,-2.388137e+00,3.222374e+00,0,-0.000473,0.000417,-0.000415,7.548795e-04
0.310000,SS,SS,0,6.781446e-01,-1.226730e+00,3.344714e+00,,,,-9.368482e-02,2.202234e-01,-2.669136e-01,-1.059581e+00,2.541465e+00,-3.258239e+00,4.265897e+00,0,-0.001358,0.001175,-0.001146,2.130283e-03
0.410000,SS,SS,0,6.889688e-01,-9.818339e-01,3.891936e+00,,,,-1.484632e-01,3.482563e-01,-4.338151e-01,-1.214027e+00,2.934835e+00,-3.910494e+00,5.037766e+00,0,-0.002822,0.002434,-0.002404,4.434778e-03
0.510000,SS,SS,0,6.272738e-01,-7.061408e-01,4.429178e+00,,,,-2.089267e-01,4.902465e-01,-6.269505e-01,-1.274505e+00,3.160978e+00,-4.390829e+00,5.558374e+00,0,-0.004928,0.004253,-0.004280,7.790481e-03
0.610000,SS,SS,0,5.016704e-01,-4.266809e-01,4.895322e+00,,,,-2.715244e-01,6.394116e-01,-8.381348e-01,-1.262580e+00,3.241946e+00,-4.681698e+00,5.832891e+00,0,-0.007692,0.006659,-0.006838,1.225836e-02
0.710000,SS,SS,0,3.178258e-01,-1.712868e-01,5.269580e+00,,,,-3.332782e-01,7.897964e-01,-1.059113e+00,-1.189359e+00,3.197547e+00,-4.789831e+00,5.880592e+00,0,-0.011092,0.009653,-0.010111,1.784503e-02
0.810000,SS,SS,0,8.384586e-02,4.300190e-02,5.541807e+00,,,,-3.917111e-01,9.363668e-01,-1.281976e+00,-1.068731e+00,3.050378e+00,-4.724672e+00,5.724467e+00,0,-0.015074,0.013212,-0.014103,2.450871e-02
0.910000,SS,SS,0,-1.963641e-01,2.163808e-01,5.697268e+00,,,,-4.448510e-01,1.074994e+00,-1.499182e+00,-9.115255e-01,2.819690e+00,-4.498111e+00,5.386514e+00,0,-0.019562,0.017295,-0.018795,3.217205e-02
1.010000,SS,SS,0,-5.122470e-01,3.517673e-01,5.739567e+00,,,,-4.910740e-01,1.202325e+00,-1.703870e+00,-7.248821e-01,2.522330e+00,-4.127304e+00,4.891037e+00,0,-0.024460,0.021849,-0.024140,4.072358e-02
1.110000,SS,SS,0,-8.549218e-01,4.680251e-01,5.658139e+00,,,,-5.289275e-01,1.315532e+00,-1.889777e+00,-5.123490e-01,2.167411e+00,-3.627780e+00,4.256872e+00,0,-0.029658,0.026808,-0.030072,5.002590e-02
1.210000,SS,SS,0,-1.208692e+00,5.819662e-01,5.451868e+00,,,,-5.571042e-01,1.412091e+00,-2.051300e+00,-2.784291e-01,1.761171e+00,-3.014376e+00,3.502243e+00,0,-0.035033,0.032098,-0.036505,5.991834e-02
1.310000,SS,SS,0,-1.554141e+00,7.061455e-01,5.124923e+00,,,,-5.745537e-01,1.489674e+00,-2.183410e+00,-3.085572e-02,1.307339e+00,-2.300770e+00,2.646437e+00,0,-0.040453,0.037636,-0.043336,7.022053e-02
1.410000,SS,SS,0,-1.874047e+00,8.616478e-01,4.663502e+00,,,,-5.806465e-01,1.545987e+00,-2.281474e+00,2.189983e-01,8.061885e-01,-1.497964e+00,1.715167e+00,0,-0.045782,0.043331,-0.050446,8.073640e-02
1.510000,SS,SS,0,-2.143285e+00,1.034565e+00,4.107877e+00,,,,-5.754338e-01,1.578992e+00,-2.341726e+00,4.542515e-01,2.673184e-01,-6.260056e-01,8.183438e-01,0,-0.050885,0.049087,-0.057704,9.126099e-02
1.610000,SS,SS,0,-2.355525e+00,1.250283e+00,3.426821e+00,,,,-5.616110e-01,1.586429e+00,-2.359512e+00,7.043511e-01,-2.619667e-01,2.988731e-01,8.087411e-01,0,-0.055650,0.054797,-0.064963,1.015865e-01
1.710000,SS,SS,0,-2.502992e+00,1.458236e+00,2.735573e+00,,,,-5.338735e-01,1.568460e+00,-2.338217e+00,7.920047e-01,-9.073740e-01,1.247545e+00,1.734061e+00,0,-0.059931,0.060360,-0.072084,1.114951e-01
1.810000,SS,SS,0,-2.543682e+00,1.706298e+00,1.889039e+00,,,,-5.035452e-01,1.522645e+00,-2.270215e+00,9.165718e-01,-1.488749e+00,2.176898e+00,2.792018e+00,0,-0.063684,0.065659,-0.078907,1.208018e-01
1.910000,SS,SS,0,-2.546373e+00,1.904334e+00,1.137873e+00,,,,-4.668250e-01,1.450935e+00,-2.161953e+00,9.908626e-01,-2.040669e+00,3.023714e+00,3.780077e+00,0,-0.066844,0.070591,-0.085287,1.293255e-01
2.010000,SS,SS,0,-2.474319e+00,2.109140e+00,3.311080e-01,,,,-4.277035e-01,1.354497e+00,-2.015188e+00,9.890277e-01,-2.554803e+00,3.794500e+00,4.680109e+00,0,-0.069376,0.075056,-0.091092,1.369094e-01
2.110000,SS,SS,0,-2.334924e+00,2.232809e+00,-3.608253e-01,,,,-3.882243e-01,1.236459e+00,-1.836023e+00,9.520868e-01,-2.973450e+00,4.406616e+00,5.400568e+00,0,-0.071280,0.078967,-0.096204,1.434289e-01
2.210000,SS,SS,0,-2.135039e+00,2.266299e+00,-9.236598e-01,,,,-3.499155e-01,1.101621e+00,-1.632319e+00,8.823088e-01,-3.273470e+00,4.824686e+00,5.896751e+00,0,-0.072574,0.082258,-0.100537,1.487987e-01
2.310000,SS,SS,0,-1.892335e+00,2.212308e+00,-1.353795e+00,,,,-3.139912e-01,9.559469e-01,-1.415389e+00,7.929726e-01,-3.424520e+00,5.000000e+00,6.111967e+00,1,-0.073294,0.084885,-0.104033,1.529717e-01
2.410000,SS,SS,0,-1.620156e+00,2.075182e+00,-1.649286e+00,,,,-2.811779e-01,8.069029e-01,-1.197139e+00,6.926210e-01,-3.396132e+00,4.934632e+00,6.030259e+00,0,-0.073491,0.086837,-0.106669,1.559483e-01
2.510000,SS,SS,0,-1.332038e+00,1.867065e+00,-1.813378e+00,,,,-2.519867e-01,6.632994e-01,-9.849625e-01,5.852783e-01,-3.162018e+00,4.563066e+00,5.582336e+00,0,-0.073224,0.088136,-0.108479,1.577891e-01
2.610000,SS,SS,0,-1.043582e+00,1.606698e+00,-1.854705e+00,,,,-2.268977e-01,5.350751e-01,-7.956960e-01,4.702177e-01,-2.699423e+00,3.868582e+00,4.740666e+00,0,-0.072567,0.088845,-0.109549,1.586203e-01
2.710000,SS,SS,0,-7.723372e-01,1.318385e+00,-1.786736e+00,,,,-2.066143e-01,4.331512e-01,-6.459716e-01,3.411267e-01,-1.989983e+00,2.824586e+00,3.471986e+00,0,-0.071600,0.089069,-0.110012,1.586269e-01
2.810000,SS,SS,0,-5.378288e-01,1.030958e+00,-1.628712e+00,,,,-1.923187e-01,3.691359e-01,-5.521829e-01,1.828014e-01,-1.042201e+00,1.548558e+00,1.875535e+00,0,-0.070423,0.088961,-0.110059,1.580710e-01
2.910000,SS,SS,0,-3.661580e-01,7.870412e-01,-1.391781e+00,,,,-1.794855e-01,3.349207e-01,-4.825120e-01,2.601528e-01,-6.985550e-01,1.383606e+00,1.571631e+00,0,-0.069120,0.088683,-0.109842,1.571862e-01
3.010000,SS,SS,0,-2.485271e-01,6.829348e-01,-9.460937e-01,,,,-1.643535e-01,3.034146e-01,-4.262589e-01,2.498419e-01,-6.548982e-01,1.128913e+00,1.328818e+00,0,-0.067679,0.088282,-0.109413,1.560300e-01
3.110000,SS,SS,0,-1.823210e-01,5.719579e-01,-7.092465e-01,,,,-1.512550e-01,2.756317e-01,-3.771993e-01,1.952804e-01,-5.562825e-01,9.901026e-01,1.152340e+00,0,-0.066122,0.087771,-0.108808,1.546449e-01
3.210000,SS,SS,0,-1.452206e-01,4.698729e-01,-5.010096e-01,,,,-1.398585e-01,2.514093e-01,-3.345284e-01,1.594253e-01,-4.805232e-01,8.413779e-01,9.819551e-01,0,-0.064479,0.087166,-0.108052,1.530709e-01
3.320000,DS,DS_interstep,0,,,,3.381282e-01,7.718056e-01,-3.232273e-01,-1.414747e-01,2.475222e-01,-3.328741e-01,-3.245043e-01,-7.748812e-01,3.275861e-01,9.016965e-01,0,-0.064264,0.087118,-0.107954,1.528839e-01
3.330000,DS,DS_interstep,0,,,,3.361530e+00,2.730114e+00,-3.189041e+00,-1.563670e-01,2.339703e-01,-3.158057e-01,-2.979882e+00,-2.707997e+00,3.410478e+00,5.276770e+00,0,-0.063989,0.087068,-0.107816,1.526425e-01
3.340000,DS,DS_interstep,0,,,,3.708834e-01,2.693979e+00,-5.493277e+00,-1.572450e-01,2.202628e-01,-2.907908e-01,-1.771486e-01,-2.739258e+00,5.000000e+00,5.703939e+00,1,-0.063692,0.087005,-0.107651,1.523656e-01
3.350000,DS,DS_interstep,0,,,,-2.061503e+00,2.394163e+00,-7.134715e+00,-1.465902e-01,2.079678e-01,-2.657770e-01,2.129440e+00,-2.456877e+00,5.000000e+00,5.964123e+00,1,-0.063393,0.086929,-0.107466,1.520666e-01
3.360000,DS,DS_interstep,0,,,,-3.252701e+00,2.185336e+00,-8.064588e+00,-1.302776e-01,1.967243e-01,-2.407645e-01,3.261113e+00,-2.246685e+00,5.000000e+00,6.378280e+00,1,-0.063100,0.086841,-0.107264,1.517516e-01
3.370000,DS,DS_interstep,0,,,,-3.936966e+00,1.814574e+00,-7.993358e+00,-1.106327e-01,1.873791e-01,-2.157532e-01,3.927782e+00,-1.867138e+00,5.000000e+00,6.626739e+00,1,-0.062813,0.086744,-0.107049,1.514248e-01
3.380000,DS,DS_interstep,0,,,,-3.749459e+00,1.846586e+00,-7.664639e+00,-9.188831e-02,1.779418e-01,-1.907431e-01,3.747854e+00,-1.885643e+00,5.000000e+00,6.527025e+00,1,-0.062531,0.086641,-0.106825,1.510906e-01
3.390000,DS,DS_interstep,0,,,,-3.194055e+00,1.779883e+00,-6.644250e+00,-7.584184e-02,1.689007e-01,-1.657342e-01,3.208456e+00,-1.806497e+00,5.000000e+00,6.209478e+00,1,-0.062249,0.086535,-0.106598,1.507527e-01
3.400000,DS,DS_interstep,0,,,,-2.535105e+00,1.722276e+00,-5.542877e+00,-6.303879e-02,1.601766e-01,-1.407265e-01,2.559917e+00,-1.743177e+00,5.000000e+00,5.881483e+00,1,-0.061967,0.086426,-0.106368,1.504111e-01
3.410000,DS,DS_interstep,0,,,,-2.045904e+00,1.617435e+00,-4.582108e+00,-5.266295e-02,1.519846e-01,-1.176887e-01,2.074592e+00,-1.636841e+00,4.606275e+00,5.310457e+00,0,-0.061683,0.086315,-0.106137,1.500671e-01
3.420000,DS,DS_interstep,0,,,,-1.774389e+00,1.463650e+00,-3.739948e+00,-4.363640e-02,1.445687e-01,-9.888161e-02,1.804832e+00,-1.481696e+00,3.760334e+00,4.426393e+00,0,-0.061398,0.086202,-0.105907,1.497224e-01
3.430000,DS,DS_interstep,0,,,,-1.454874e+00,1.286273e+00,-2.809095e+00,-3.619337e-02,1.380566e-01,-8.476318e-02,1.488212e+00,-1.301020e+00,2.822764e+00,3.446074e+00,0,-0.061110,0.086087,-0.105679,1.493769e-01
3.440000,DS,DS_interstep,0,,,,-1.160338e+00,1.097010e+00,-1.877285e+00,-3.021481e-02,1.325025e-01,-7.533328e-02,1.195384e+00,-1.109469e+00,1.885173e+00,2.492738e+00,0,-0.060819,0.085972,-0.105453,1.490318e-01
3.450000,DS,DS_interstep,0,,,,-9.029323e-01,9.002619e-01,-9.932180e-01,-2.552289e-02,1.279411e-01,-7.034845e-02,9.381104e-01,-9.109604e-01,9.962313e-01,1.643891e+00,0,-0.060527,0.085857,-0.105231,1.486893e-01
3.460000,DS,DS_interstep,0,,,,-6.795083e-01,7.006687e-01,-1.891671e-01,-2.195429e-02,1.243852e-01,-6.940372e-02,7.134844e-01,-7.099295e-01,1.882389e-01,1.023960e+00,0,-0.060232,0.085741,-0.105014,1.483488e-01
3.470000,DS,DS_interstep,0,,,,-4.844271e-01,5.031312e-01,5.139407e-01,-1.937205e-02,1.218233e-01,-7.198952e-02,5.162444e-01,-5.111472e-01,-5.178765e-01,8.921748e-01,0,-0.059936,0.085626,-0.104801,1.480114e-01
3.480000,DS,DS_interstep,0,,,,-3.206083e-01,3.136768e-01,1.091897e+00,-1.762087e-02,1.202142e-01,-7.747368e-02,3.500506e-01,-3.206119e-01,-1.097588e+00,1.195837e+00,0,-0.059639,0.085511,-0.104594,1.476782e-01
3.490000,DS,DS_interstep,0,,,,-1.892578e-01,1.581766e-01,1.478289e+00,-1.653874e-02,1.193871e-01,-8.488820e-02,2.162560e-01,-1.642180e-01,-1.483722e+00,1.508365e+00,0,-0.059342,0.085397,-0.104391,1.473486e-01
3.500000,DS,DS_interstep,0,,,,-9.048030e-02,4.823560e-02,1.670697e+00,-1.596102e-02,1.191125e-01,-9.325701e-02,1.153796e-01,-5.372291e-02,-1.674661e+00,1.679490e+00,0,-0.059046,0.085284,-0.104193,1.470237e-01
3.510000,DS,DS_interstep,0,,,,-1.795195e-02,-4.927043e-02,1.773373e+00,-1.575488e-02,1.193279e-01,-1.021329e-01,4.106827e-02,4.426514e-02,-1.776152e+00,1.777178e+00,0,-0.058749,0.085172,-0.103998,1.467014e-01
3.520000,DS,DS_interstep,0,,,,3.522171e-02,-1.519374e-01,1.844273e+00,-1.582480e-02,1.200591e-01,-1.113623e-01,-1.414331e-02,1.474545e-01,-1.846969e+00,1.852900e+00,0,-0.058454,0.085060,-0.103808,1.463837e-01
3.530000,DS,DS_interstep,0,,,,1.254673e-01,-3.023980e-01,2.001146e+00,-1.636046e-02,1.215460e-01,-1.213766e-01,-1.072972e-01,2.985835e-01,-2.004027e+00,2.028987e+00,0,-0.058161,0.084949,-0.103622,1.460704e-01
3.540000,DS,DS_interstep,0,,,,2.376666e-01,-4.415785e-01,2.163097e+00,-1.747303e-02,1.237325e-01,-1.322047e-01,-2.226883e-01,4.385197e-01,-2.166894e+00,2.222008e+00,0,-0.057871,0.084840,-0.103440,1.457625e-01
3.550000,DS,DS_interstep,0,,,,3.420900e-01,-5.395133e-01,2.260118e+00,-1.912225e-02,1.264155e-01,-1.435255e-01,-3.300328e-01,5.378708e-01,-2.265539e+00,2.351785e+00,0,-0.057583,0.084733,-0.103262,1.454597e-01
3.560000,DS,DS_interstep,0,,,,4.520903e-01,-6.265714e-01,2.319884e+00,-2.133565e-02,1.295415e-01,-1.551460e-01,-4.428893e-01,6.264811e-01,-2.325605e+00,2.448891e+00,0,-0.057299,0.084627,-0.103089,1.451628e-01
3.570000,DS,DS_interstep,0,,,,5.502098e-01,-6.896848e-01,2.318683e+00,-2.405081e-02,1.329892e-01,-1.667584e-01,-5.432648e-01,6.908492e-01,-2.324108e+00,2.484731e+00,0,-0.057019,0.084523,-0.102920,1.448718e-01
3.580000,DS,DS_interstep,0,,,,6.313272e-01,-7.332719e-01,2.267358e+00,-2.718030e-02,1.366597e-01,-1.781103e-01,-6.261628e-01,7.354441e-01,-2.272094e+00,2.468880e+00,0,-0.056743,0.084422,-0.102755,1.445871e-01
3.590000,DS,DS_interstep,0,,,,6.953815e-01,-7.614589e-01,2.180467e+00,-3.063697e-02,1.404745e-01,-1.890226e-01,-6.916301e-01,7.643594e-01,-2.184317e+00,2.415334e+00,0,-0.056472,0.084323,-0.102593,1.443079e-01
3.600000,DS,DS_interstep,0,,,,7.440196e-01,-7.767672e-01,2.070759e+00,-3.434218e-02,1.443680e-01,-1.993812e-01,-7.413758e-01,7.801187e-01,-2.073657e+00,2.336295e+00,0,-0.056205,0.084227,-0.102435,1.440351e-01
3.610000,DS,DS_interstep,0,,,,7.791566e-01,-7.807369e-01,1.948259e+00,-3.822707e-02,1.482821e-01,-2.091221e-01,-7.773491e-01,7.842885e-01,-1.950222e+00,2.241148e+00,0,-0.055944,0.084132,-0.102280,1.437676e-01
3.620000,DS,DS_interstep,0,,,,8.025222e-01,-7.745525e-01,1.820535e+00,-4.223154e-02,1.521650e-01,-2.182195e-01,-8.013036e-01,7.780915e-01,-1.821624e+00,2.136780e+00,0,-0.055686,0.084041,-0.102127,1.435052e-01
3.630000,DS,DS_interstep,0,,,,8.156141e-01,-7.593972e-01,1.693170e+00,-4.630309e-02,1.559710e-01,-2.266757e-01,-8.147609e-01,7.627523e-01,-1.693471e+00,2.028169e+00,0,-0.055434,0.083951,-0.101977,1.432481e-01
3.640000,DS,DS_interstep,0,,,,8.197800e-01,-7.365830e-01,1.570202e+00,-5.039611e-02,1.596612e-01,-2.345132e-01,-8.190952e-01,7.396237e-01,-1.569808e+00,1.918921e+00,0,-0.055186,0.083863,-0.101830,1.429960e-01
3.650000,DS,DS_interstep,0,,,,8.163062e-01,-7.075432e-01,1.454441e+00,-5.447156e-02,1.632040e-01,-2.417685e-01,-8.156235e-01,7.101771e-01,-1.453449e+00,1.811659e+00,0,-0.054942,0.083778,-0.101685,1.427488e-01
3.660000,DS,DS_interstep,0,,,,8.064695e-01,-6.737581e-01,1.347694e+00,-5.849698e-02,1.665754e-01,-2.484872e-01,-8.056555e-01,6.759265e-01,-1.346198e+00,1.708276e+00,0,-0.054703,0.083694,-0.101541,1.425050e-01
3.670000,DS,DS_interstep,0,,,,7.915393e-01,-6.366638e-01,1.250930e+00,-6.244639e-02,1.697587e-01,-2.547197e-01,-7.904941e-01,6.383367e-01,-1.249017e+00,1.610093e+00,0,-0.054468,0.083611,-0.101400,1.422657e-01
3.680000,DS,DS_interstep,0,,,,7.727429e-01,-5.975732e-01,1.164414e+00,-6.630012e-02,1.727438e-01,-2.605176e-01,-7.713975e-01,5.987434e-01,-1.162161e+00,1.517948e+00,0,-0.054237,0.083531,-0.101261,1.420312e-01
3.690000,DS,DS_interstep,0,,,,7.512132e-01,-5.576239e-01,1.087847e+00,-7.004431e-02,1.755266e-01,-2.659310e-01,-7.495258e-01,5.583013e-01,-1.085318e+00,1.432272e+00,0,-0.054010,0.083451,-0.101123,1.417992e-01
3.700000,DS,DS_interstep,0,,,,7.279405e-01,-5.177528e-01,1.020506e+00,-7.367014e-02,1.781075e-01,-2.710063e-01,-7.258915e-01,5.179585e-01,-1.017755e+00,1.353154e+00,0,-0.053787,0.083373,-0.100987,1.415714e-01
3.710000,DS,DS_interstep,0,,,,7.037418e-01,-4.786921e-01,9.613931e-01,-7.717298e-02,1.804908e-01,-2.757850e-01,-7.013281e-01,4.784539e-01,-9.584583e-01,1.280399e+00,0,-0.053567,0.083296,-0.100853,1.413470e-01
3.720000,DS,DS_interstep,0,,,,6.792522e-01,-4.409821e-01,9.093582e-01,-8.055142e-02,1.826834e-01,-2.803024e-01,-6.764821e-01,4.403309e-01,-9.062679e-01,1.213607e+00,0,-0.053351,0.083220,-0.100720,1.411255e-01
3.730000,DS,DS_interstep,0,,,,6.549345e-01,-4.049922e-01,8.632114e-01,-8.380640e-02,1.846940e-01,-2.845882e-01,-6.518240e-01,4.039592e-01,-8.599831e-01,1.152228e+00,0,-0.053138,0.083145,-0.100588,1.409066e-01
3.740000,DS,DS_interstep,0,,,,6.311027e-01,-3.709478e-01,8.218038e-01,-8.694047e-02,1.865325e-01,-2.886660e-01,-6.276716e-01,3.695631e-01,-8.184467e-01,1.095629e+00,0,-0.052928,0.083070,-0.100458,1.406905e-01
3.750000,DS,DS_interstep,0,,,,6.079505e-01,-3.389579e-01,7.840856e-01,-8.995712e-02,1.882094e-01,-2.925545e-01,-6.042199e-01,3.372497e-01,-7.806023e-01,1.043149e+00,0,-0.052721,0.082997,-0.100330,1.404782e-01
3.760000,DS,DS_interstep,0,,,,5.855797e-01,-3.090430e-01,7.491413e-01,-9.286037e-02,1.897351e-01,-2.962674e-01,-5.815706e-01,3.070374e-01,-7.455299e-01,9.941384e-01,0,-0.052517,0.082924,-0.100202,1.402671e-01
3.770000,DS,DS_interstep,0,,,,5.640742e-01,-2.811579e-01,7.161693e-01,-9.565468e-02,1.911200e-01,-2.998146e-01,-5.598087e-01,2.788790e-01,-7.124244e-01,9.480020e-01,0,-0.052316,0.082851,-0.100076,1.400588e-01
3.780000,DS,DS_interstep,0,,,,5.435903e-01,-2.552112e-01,6.844149e-01,-9.834528e-02,1.923738e-01,-3.032022e-01,-5.390950e-01,2.526826e-01,-6.805268e-01,9.042061e-01,0,-0.052118,0.082779,-0.099951,1.398530e-01
3.790000,DS,DS_interstep,0,,,,5.241071e-01,-2.311526e-01,6.535020e-01,-1.009373e-01,1.935062e-01,-3.064342e-01,-5.194042e-01,2.283956e-01,-6.494620e-01,8.624072e-01,0,-0.051922,0.082708,-0.099828,1.396501e-01
3.800000,DS,DS_interstep,0,,,,5.055711e-01,-2.089374e-01,6.233843e-01,-1.034356e-01,1.945263e-01,-3.095148e-01,-5.006803e-01,2.059723e-01,-6.191894e-01,8.224967e-01,0,-0.051729,0.082636,-0.099705,1.394478e-01
3.810000,DS,DS_interstep,0,,,,4.878694e-01,-1.883740e-01,5.938788e-01,-1.058443e-01,1.954427e-01,-3.124469e-01,-4.828050e-01,1.852179e-01,-5.895272e-01,7.841866e-01,0,-0.051538,0.082566,-0.099583,1.392483e-01
3.820000,DS,DS_interstep,0,,,,4.708947e-01,-1.692824e-01,5.648540e-01,-1.081673e-01,1.962626e-01,-3.152329e-01,-4.656668e-01,1.659509e-01,-5.603447e-01,7.472426e-01,0,-0.051350,0.082495,-0.099462,1.390501e-01
3.830000,DS,DS_interstep,0,,,,4.545629e-01,-1.515201e-01,5.362599e-01,-1.104077e-01,1.969929e-01,-3.178750e-01,-4.491787e-01,1.480278e-01,-5.315930e-01,7.115229e-01,0,-0.051163,0.082425,-0.099343,1.388545e-01
3.840000,DS,DS_interstep,0,,,,4.388110e-01,-1.349742e-01,5.081063e-01,-1.125685e-01,1.976397e-01,-3.203755e-01,-4.332761e-01,1.313347e-01,-5.032829e-01,6.769569e-01,0,-0.050979,0.082355,-0.099224,1.386600e-01
3.850000,DS,DS_interstep,0,,,,4.235922e-01,-1.195528e-01,4.804427e-01,-1.146524e-01,1.982087e-01,-3.227367e-01,-4.179107e-01,1.157787e-01,-4.754648e-01,6.435222e-01,0,-0.050797,0.082285,-0.099106,1.384672e-01
3.860000,DS,DS_interstep,0,,,,4.088711e-01,-1.051790e-01,4.533422e-01,-1.166618e-01,1.987052e-01,-3.249616e-01,-4.030466e-01,1.012820e-01,-4.482128e-01,6.112277e-01,0,-0.050618,0.082215,-0.098988,1.382755e-01
3.870000,DS,DS_interstep,0,,,,3.946210e-01,-9.178728e-02,4.268892e-01,-1.185992e-01,1.991342e-01,-3.270533e-01,-3.886565e-01,8.777790e-02,-4.216121e-01,5.800996e-01,0,-0.050440,0.082146,-0.098871,1.380856e-01
3.880000,DS,DS_interstep,0,,,,3.808210e-01,-7.931948e-02,4.011697e-01,-1.204668e-01,1.995002e-01,-3.290157e-01,-3.747192e-01,7.520735e-02,-3.957494e-01,5.501711e-01,0,-0.050264,0.082076,-0.098755,1.378967e-01
3.890000,DS,DS_interstep,0,,,,3.674538e-01,-6.772335e-02,3.762651e-01,-1.222668e-01,1.998078e-01,-3.308527e-01,-3.612174e-01,6.351711e-02,-3.707066e-01,5.214747e-01,0,-0.050090,0.082007,-0.098640,1.377099e-01
3.900000,DS,DS_interstep,0,,,,3.545043e-01,-5.695073e-02,3.522469e-01,-1.240013e-01,2.000611e-01,-3.325689e-01,-3.481360e-01,5.265816e-02,-3.465558e-01,4.940369e-01,0,-0.049917,0.081938,-0.098525,1.375235e-01
3.910000,DS,DS_interstep,0,,,,3.419587e-01,-4.695672e-02,3.291742e-01,-1.256723e-01,2.002640e-01,-3.341690e-01,-3.354610e-01,4.258476e-02,-3.233562e-01,4.678747e-01,0,-0.049747,0.081869,-0.098411,1.373391e-01
3.920000,DS,DS_interstep,0,,,,3.298035e-01,-3.769899e-02,3.070924e-01,-1.272819e-01,2.004203e-01,-3.356580e-01,-3.231791e-01,3.325382e-02,-3.011534e-01,4.429943e-01,0,-0.049578,0.081799,-0.098297,1.371545e-01
3.930000,DS,DS_interstep,0,,,,3.180250e-01,-2.913744e-02,2.860321e-01,-1.288319e-01,2.005334e-01,-3.370411e-01,-3.112767e-01,2.462458e-02,-2.799782e-01,4.193893e-01,0,-0.049410,0.081730,-0.098184,1.369717e-01
3.940000,DS,DS_interstep,0,,,,3.066096e-01,-2.123398e-02,2.660102e-01,-1.303241e-01,2.006066e-01,-3.383234e-01,-2.997401e-01,1.665833e-02,-2.598474e-01,3.970419e-01,0,-0.049244,0.081661,-0.098071,1.367897e-01
