t_M7,tau_M7,v_mag_M7,a_mag_M7,t_preM7,tau_preM7,v_mag_preM7,a_mag_preM7
6.838840656,0.752,0.09237105491144113,0.05455224117109683,4.5120000000000005,0.7520000000000001,0.14000685411479827,0.1253254824608979
6.847934859,0.753,0.09187767038843346,0.054620506219102784,4.518,0.753,0.13925903094658376,0.12548231103279386
6.8570290620000005,0.754,0.0913836643542016,0.05468704599611334,4.524,0.754,0.13851026575349554,0.12563517605680885
6.866123265000001,0.755,0.0908890526913556,0.054751853395667675,4.53,0.755,0.13776058260881402,0.12578406120692961
6.875217468000001,0.756,0.09039385134649953,0.054814921313254314,4.5360000000000005,0.7560000000000001,0.13701000568281455,0.1259289501616206
6.884311671,0.757,0.08989807633023712,0.05487624264630529,4.542,0.757,0.13625855924277858,0.1260698266038125
6.893405874,0.758,0.08940174371718153,0.05493581029419334,4.548,0.758,0.1355062676530039,0.12620667422089235
6.902500077,0.759,0.08890486964596324,0.05499361715822856,4.554,0.759,0.1347531553748213,0.12633947670469942
6.91159428,0.76,0.08840747031923597,0.055049656141658,4.5600000000000005,0.7600000000000001,0.13399924696660112,0.1264682177515224
6.920688483,0.761,0.08790956200368785,0.055103920149666724,4.566,0.761,0.1332445670837707,0.1265928810621027
6.929782686,0.762,0.08741116103004529,0.055156402089380656,4.572,0.762,0.13248914047882016,0.12671345034163975
6.938876889,0.763,0.08691228379308351,0.05520709486986845,4.578,0.763,0.13173299200131858,0.1268299092997968
6.947971092,0.764,0.0864129467516315,0.055255991402149165,4.5840000000000005,0.7640000000000001,0.1309761465979215,0.12694224165071707
6.9570652950000005,0.765,0.08591316642858182,0.05530308459919691,4.59,0.765,0.13021862931238468,0.12705043111303724
6.966159498000001,0.766,0.08541295941089437,0.055348367375951196,4.596,0.766,0.1294604652855723,0.12715446140990624
6.975253701000001,0.767,0.0849123423496068,0.05539183264932476,4.602,0.767,0.12870167975547023,0.12725431626900824
6.984347904,0.7679999999999999,0.08441133195983846,0.05543347333821654,4.6080000000000005,0.7680000000000001,0.12794229805719293,0.1273499794225896
6.993442107,0.769,0.0839099450207987,0.05547328236352308,4.614,0.769,0.12718234562299707,0.12744143460748658
7.00253631,0.77,0.08340819837579293,0.05551125264815349,4.62,0.77,0.12642184798228853,0.12752866556515813
7.011630513,0.771,0.08290610893222904,0.05554737711704648,4.626,0.771,0.12566083076163403,0.12761165604172642
7.020724716,0.772,0.08240369366162323,0.0555816486971854,4.632,0.7719999999999999,0.12489931968476893,0.1276903897880103
7.029818919,0.773,0.08190096959960567,0.05561406031761886,4.638,0.773,0.12413734057260711,0.12776485055957512
7.038913122,0.774,0.08139795384592849,0.0556446049094808,4.644,0.774,0.12337491934325075,0.12783502211677406
7.048007325,0.775,0.08089466356446823,0.0556732754060131,4.65,0.775,0.12261208201199626,0.12790088822480497
7.0571015280000005,0.776,0.08039111598323383,0.05570006474258847,4.656,0.7759999999999999,0.12184885469134528,0.12796243265375995
7.0661957310000005,0.777,0.0798873283943717,0.0557249658567361,4.662,0.777,0.12108526359101336,0.12801963917868722
7.075289934000001,0.778,0.07938331815416913,0.05574797168816859,4.668,0.778,0.12032133501793324,0.12807249157964812
7.084384137000001,0.779,0.07887910268306203,0.0557690751788108,4.674,0.779,0.11955709537626845,0.1281209736417883
7.09347834,0.7799999999999999,0.0783746994656371,0.055788269272829726,4.68,0.7799999999999999,0.11879257116741589,0.1281650691554039
7.102572543,0.781,0.07787012605063857,0.05580554691666696,4.686,0.781,0.11802778899001591,0.12820476191601657
7.111666746,0.782,0.07736540005097058,0.055820901059070886,4.692,0.782,0.11726277553995614,0.12824003572444748
7.120760949,0.783,0.07686053914370321,0.05583432465113453,4.698,0.783,0.11649755761038053,0.12827087438690424
7.129855152,0.784,0.07635556107007566,0.055845810646331054,4.704,0.7839999999999999,0.11573216209169397,0.12829726171506223
7.138949355,0.785,0.07585048363549962,0.055855352000552354,4.71,0.785,0.11496661597156858,0.1283191815261544
7.148043558,0.786,0.07534532470956423,0.05586294167215107,4.716,0.786,0.11420094633494887,0.1283366176430657
7.157137761,0.787,0.07484010222603843,0.05586857262198302,4.722,0.787,0.11343518036405757,0.12834955389443228
7.1662319640000005,0.788,0.07433483418287337,0.055872237813451305,4.728,0.7879999999999999,0.11266934533839852,0.12835797411474262
7.175326167000001,0.789,0.07382953864220737,0.055873930212552804,4.734,0.789,0.11190346863476305,0.12836186214444315
7.184420370000001,0.79,0.07332423373036714,0.05587364278792709,4.74,0.79,0.11113757772723436,0.12836120183005248
7.193514573,0.7909999999999999,0.07281893763787026,0.05587136851090668,4.746,0.791,0.1103717001871883,0.12835597702427473
7.202608776,0.7919999999999999,0.0723136686194275,0.055867100355569375,4.752,0.7919999999999999,0.10960586368330058,0.12834617158612305
7.211702979,0.7929999999999999,0.07180844499394588,0.055860831298793955,4.758,0.793,0.1088400959815465,0.1283317693810427
7.220797182,0.794,0.07130328514452876,0.05585255432031576,4.764,0.794,0.10807442494520483,0.1283127542810423
7.229891385,0.795,0.07079820751847757,0.05584226240278533,4.7700000000000005,0.795,0.10730887853486021,0.12828911016482894
7.238985588,0.796,0.07029323062729366,0.05582994853183199,4.776,0.7959999999999999,0.1065434848084041,0.12826082091795196
7.248079791,0.797,0.06978837304667862,0.0558156056961254,4.782,0.797,0.10577827192103731,0.12822787043294523
7.257173994,0.798,0.06928365341653474,0.055799226887441634,4.788,0.798,0.1050132681252684,0.12819024260947978
7.2662681970000005,0.799,0.06877909044096635,0.0557808051007325,4.7940000000000005,0.799,0.1042485017709179,0.12814792135452216
7.275362400000001,0.8,0.06827470288827707,0.05576033333419642,4.8,0.7999999999999999,0.10348400130511277,0.12810089058249768
7.284456603000001,0.801,0.0677705095909729,0.05573780458935114,4.806,0.801,0.10271979527229243,0.1280491342154561
7.293550806000001,0.802,0.06726652944575906,0.055713211871110016,4.812,0.802,0.10195591231420173,0.12799263618325007
7.302645009,0.8029999999999999,0.06676278141353989,0.05568654818786137,4.8180000000000005,0.803,0.10119238116989289,0.12793138042371408
7.311739212,0.8039999999999999,0.06625928451941732,0.05565780655154939,4.824,0.8039999999999999,0.10042923067572308,0.12786535088285228
7.320833415,0.8049999999999999,0.06575605785268894,0.055626979977758964,4.83,0.805,0.0996664897653498,0.12779453151503245
7.329927618,0.8059999999999999,0.06525312056684675,0.05559406148580376,4.836,0.806,0.0989041874697299,0.12771890628318885
7.339021821,0.807,0.0647504918795728,0.05555904409881555,4.8420000000000005,0.807,0.09814235291711443,0.12763845915902616
7.348116024,0.808,0.06424819107273823,0.05552192084383789,4.848,0.8079999999999999,0.09738101533304509,0.12755317412323827
7.357210227,0.809,0.06374623749239948,0.055482684751924034,4.854,0.809,0.09662020404034866,0.12746303516572838
7.3663044300000005,0.81,0.06324465054879383,0.05544132885823662,4.86,0.81,0.09585994845913207,0.12736802628584165
7.3753986330000005,0.811,0.06274344971633572,0.05539784620214996,4.866,0.8109999999999999,0.09510027810677468,0.12726813149259872
7.384492836000001,0.812,0.06224265453361281,0.05535222982735945,4.872,0.8119999999999999,0.09434122259792489,0.12716333480494643
7.393587039000001,0.8130000000000001,0.06174228460338097,0.0553044727819911,4.878,0.8130000000000001,0.09358281164448685,0.127053620252011
7.402681242,0.814,0.06124235959255612,0.055254568118715375,4.884,0.8140000000000001,0.09282507505561734,0.12693897187336
7.411775445,0.815,0.060742899232212266,0.05520250889486816,4.89,0.815,0.09206804273771375,0.1268193737192757
7.420869648,0.816,0.06024392331757206,0.055148288172570635,4.896,0.816,0.09131174469440562,0.12669480985103782
7.429963851,0.817,0.059745451708001635,0.05509189901885771,4.902,0.8170000000000001,0.0905562110265444,0.12656526434121235
