t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,Hdot_s_source,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
0.010000,0,DS_interstep,-1,-1.169731e-13,-7.921025e-14,2.370326e-15,-1.495307e-13,-1.011260e-13,4.420322e-14,realized,3.486331e-16,3.441309e-16,-9.480456e-16,0.000000,0.000000,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,1.169731e-13,7.921025e-14,-2.370326e-15,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.020000,1,DS_interstep,-1,-9.037196e-09,3.484725e-10,-1.728708e-10,-4.577760e-09,-8.126292e-10,1.416860e-09,realized,4.578754e-11,-1.609467e-12,3.249987e-12,0.000000,0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,9.157671e-09,-3.219974e-10,6.503443e-10,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.030000,2,DS_interstep,-1,-7.046527e-09,3.283866e-09,-7.817905e-09,-4.745468e-09,-7.665050e-10,-9.293227e-10,realized,8.108467e-11,-1.837143e-11,4.418316e-11,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,7.060074e-09,-3.352504e-09,8.186965e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.040000,3,DS_interstep,-1,-3.502370e-09,1.448628e-09,-7.356063e-09,-3.202458e-09,-1.366261e-09,-2.437063e-09,realized,9.876708e-11,-2.576625e-11,8.222344e-11,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,3.537403e-09,-1.479192e-09,7.608741e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.050000,4,DS_interstep,-1,-1.263225e-09,1.554935e-09,-9.867880e-09,-1.628835e-09,-1.328130e-09,-4.761577e-09,realized,1.053669e-10,-3.364752e-11,1.323395e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,1.321003e-09,-1.576548e-09,1.002433e-08,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.060000,5,DS_interstep,-1,3.785053e-10,2.473516e-11,-8.507967e-09,-1.905256e-10,-1.501574e-09,-5.766623e-09,realized,1.037343e-10,-3.374382e-11,1.753911e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-3.254673e-10,-1.959332e-11,8.611865e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.070000,6,DS_interstep,-1,1.094206e-09,1.467354e-10,-9.350583e-09,7.728903e-10,-1.297182e-09,-6.779204e-09,realized,9.846479e-11,-3.443522e-11,2.224518e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.052879e-09,-1.386123e-10,9.414131e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.080000,7,DS_interstep,-1,1.534074e-09,-4.167756e-10,-8.317734e-09,1.447280e-09,-1.247255e-09,-6.848717e-09,realized,9.088949e-11,-3.224977e-11,2.642418e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.514113e-09,4.367624e-10,8.360429e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.090000,8,DS_interstep,-1,1.553624e-09,-1.000038e-11,-8.616546e-09,1.774130e-09,-1.033399e-09,-6.839457e-09,realized,8.312372e-11,-3.210784e-11,3.074342e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.552294e-09,2.807360e-11,8.641345e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.100000,9,DS_interstep,-1,1.510965e-09,-9.513876e-12,-7.883330e-09,1.918890e-09,-9.414194e-10,-6.286101e-09,realized,7.547904e-11,-3.195585e-11,3.469104e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.528156e-09,3.008260e-11,7.898510e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.110000,10,SS,0,4.570210e-01,-1.444435e+00,2.471737e+00,-6.782611e-03,2.139350e-02,-5.839294e-02,planned,-1.381843e-02,3.432399e-02,-4.686168e-02,-0.000061,0.000067,-0.000088,-4.308074e-21,-4.531035e-21,4.731061e-21,-0.035400,-0.615407,-0.350046,-0.000400,-0.604066,-0.349921,-6.477173e-01,1.272677e+00,-1.235408e+00,0.176652,-0.815569,-0.343572,0.176629,-0.815578,-0.343578,0.006953,0.799631,1,b
0.210000,11,SS,0,6.068922e-01,-1.413428e+00,2.706243e+00,1.174357e-01,2.863598e-01,-2.314092e-01,planned,-4.859188e-02,1.136927e-01,-1.338797e-01,-0.000473,0.000417,-0.000415,,,,-0.034945,-0.615286,-0.350195,0.007835,-0.601526,-0.349943,-8.399353e-01,1.993741e+00,-2.388137e+00,0.176954,-0.815430,-0.343517,0.176919,-0.815440,-0.343559,0.011884,0.797353,1,b
0.310000,12,SS,0,6.781445e-01,-1.226729e+00,3.344712e+00,2.159522e-01,6.002227e-01,1.835380e-01,planned,-9.368482e-02,2.202234e-01,-2.669136e-01,-0.001358,0.001175,-0.001146,,,,-0.033822,-0.614975,-0.350470,0.016833,-0.598823,-0.349987,-1.059581e+00,2.541465e+00,-3.258239e+00,0.177646,-0.815106,-0.343404,0.177688,-0.815071,-0.343508,0.013654,0.791659,1,b
0.410000,13,SS,0,6.889686e-01,-9.818336e-01,3.891933e+00,2.811753e-01,8.913026e-01,6.489094e-01,planned,-1.484632e-01,3.482563e-01,-4.338151e-01,-0.002822,0.002434,-0.002404,,,,-0.031816,-0.614412,-0.350877,0.026086,-0.596065,-0.350038,-1.214027e+00,2.934835e+00,-3.910494e+00,0.178844,-0.814531,-0.343228,0.179105,-0.814392,-0.343415,0.013961,0.781403,1,b
0.510000,14,SS,0,6.272738e-01,-7.061400e-01,4.429171e+00,2.986770e-01,1.141222e+00,1.230653e+00,planned,-2.089267e-01,4.902464e-01,-6.269505e-01,-0.004928,0.004253,-0.004280,,,,-0.028767,-0.613542,-0.351407,0.035929,-0.593225,-0.350115,-1.274505e+00,3.160978e+00,-4.390828e+00,0.180637,-0.813648,-0.342989,0.181282,-0.813349,-0.343272,0.013560,0.765801,1,b
0.610000,15,SS,0,5.016711e-01,-4.266740e-01,4.895267e+00,2.684253e-01,1.326041e+00,1.862918e+00,planned,-2.715244e-01,6.394116e-01,-8.381347e-01,-0.007692,0.006659,-0.006838,,,,-0.024568,-0.612326,-0.352038,0.045851,-0.590377,-0.350196,-1.262580e+00,3.241944e+00,-4.681696e+00,0.183083,-0.812417,-0.342693,0.184284,-0.811911,-0.343075,0.013233,0.744413,1,b
0.710000,16,SS,0,3.217354e-01,-1.361462e-01,4.999982e+00,1.887761e-01,1.425235e+00,2.303807e+00,planned,-3.332970e-01,7.895837e-01,-1.058704e+00,-0.011091,0.009653,-0.010110,,,,-0.019162,-0.610734,-0.352737,0.056046,-0.587552,-0.350299,-1.190179e+00,3.190269e+00,-4.781796e+00,0.186213,-0.810808,-0.342350,0.188129,-0.810068,-0.342823,0.013280,0.717106,1,b
0.810000,17,SS,0,9.141618e-02,1.128920e-01,4.999991e+00,5.948568e-02,1.434300e+00,2.725334e+00,planned,-3.917596e-01,9.356758e-01,-1.280845e+00,-0.015074,0.013209,-0.014099,,,,-0.012540,-0.608751,-0.353463,0.066225,-0.584751,-0.350404,-1.069294e+00,3.038840e+00,-4.709060e+00,0.190028,-0.808808,-0.341971,0.192799,-0.807831,-0.342517,0.013825,0.684030,1,b
0.910000,18,SS,0,-1.875384e-01,3.041555e-01,4.999993e+00,-1.193337e-01,1.359698e+00,3.191900e+00,planned,-4.449016e-01,1.073743e+00,-1.497229e+00,-0.019561,0.017288,-0.018785,,,,-0.004738,-0.606373,-0.354172,0.076334,-0.582049,-0.350519,-9.111419e-01,2.807933e+00,-4.479610e+00,0.194508,-0.806418,-0.341570,0.198238,-0.805225,-0.342160,0.014709,0.645573,1,b
1.010000,19,SS,0,-5.038597e-01,4.419712e-01,4.999993e+00,-3.442225e-01,1.218841e+00,3.680268e+00,planned,-4.910858e-01,1.200560e+00,-1.701184e+00,-0.024458,0.021835,-0.024122,,,,0.004170,-0.603614,-0.354819,0.086282,-0.579421,-0.350632,-7.235015e-01,2.512579e+00,-4.110301e+00,0.199612,-0.803657,-0.341159,0.204363,-0.802290,-0.341758,0.015743,0.602334,1,b
1.110000,20,SS,0,-8.482056e-01,5.444085e-01,4.999993e+00,-6.078394e-01,1.036854e+00,4.177370e+00,planned,-5.288653e-01,1.313416e+00,-1.886630e+00,-0.029653,0.026785,-0.030043,,,,0.014073,-0.600501,-0.355364,0.095927,-0.576930,-0.350742,-5.102480e-01,2.162229e+00,-3.616231e+00,0.205281,-0.800557,-0.340749,0.211066,-0.799078,-0.341318,0.016793,0.555079,1,b
1.210000,21,SS,0,-1.204235e+00,6.287964e-01,4.999990e+00,-8.977611e-01,8.417538e-01,4.663982e+00,planned,-5.569522e-01,1.409900e+00,-2.048112e+00,-0.035024,0.032066,-0.036465,,,,0.024828,-0.597080,-0.355776,0.105149,-0.574583,-0.350839,-2.761532e-01,1.762774e+00,-3.011721e+00,0.211439,-0.797161,-0.340348,0.218217,-0.795652,-0.340849,0.017753,0.504711,1,b
1.310000,22,SS,0,-1.551645e+00,7.091566e-01,4.999963e+00,-1.196976e+00,6.599244e-01,5.118144e+00,planned,-5.743226e-01,1.487775e+00,-2.180719e+00,-0.040439,0.037595,-0.043286,,,,0.036261,-0.593410,-0.356028,0.113946,-0.572378,-0.350922,-2.904613e-02,1.317347e+00,-2.309795e+00,0.217996,-0.793524,-0.339963,0.225675,-0.792079,-0.340359,0.018493,0.452230,1,b
1.410000,23,SS,0,-1.872180e+00,8.472330e-01,4.678325e+00,-1.485809e+00,5.088038e-01,5.290892e+00,planned,-5.803551e-01,1.544542e+00,-2.279431e+00,-0.045764,0.043284,-0.050388,,,,0.048176,-0.589567,-0.356108,0.121939,-0.570399,-0.350972,2.199984e-01,8.166598e-01,-1.511805e+00,0.224849,-0.789711,-0.339599,0.233286,-0.788432,-0.339860,0.018744,0.398703,1,b
1.510000,24,SS,0,-2.141473e+00,1.022197e+00,4.121608e+00,-1.743228e+00,4.020216e-01,5.209296e+00,planned,-5.751051e-01,1.577935e+00,-2.340272e+00,-0.050863,0.049036,-0.057640,,,,0.060351,-0.585632,-0.356011,0.129498,-0.568543,-0.351002,4.546813e-01,2.753645e-01,-6.388431e-01,0.231886,-0.785791,-0.339258,0.240893,-0.784787,-0.339360,0.018466,0.345228,1,b
1.610000,25,SS,0,-2.353808e+00,1.239785e+00,3.438532e+00,-1.952369e+00,3.459365e-01,4.981966e+00,planned,-5.613032e-01,1.585672e+00,-2.358578e+00,-0.055625,0.054743,-0.064896,,,,0.072551,-0.581689,-0.355743,0.135757,-0.567005,-0.350966,6.965141e-01,-2.570652e-01,2.921369e-01,0.238988,-0.781837,-0.338942,0.248339,-0.781219,-0.338872,0.018444,0.292899,1,b
1.710000,26,SS,0,-2.502185e+00,1.449165e+00,2.745028e+00,-2.113909e+00,3.365351e-01,4.646808e+00,planned,-5.334935e-01,1.568033e+00,-2.337767e+00,-0.059904,0.060305,-0.072015,,,,0.084542,-0.577843,-0.355326,0.141690,-0.565546,-0.350913,7.933478e-01,-9.008586e-01,1.236762e+00,0.246033,-0.777932,-0.338649,0.255472,-0.777802,-0.338404,0.016211,0.242771,1,b
1.810000,27,SS,0,-2.542086e+00,1.699263e+00,1.896190e+00,-2.170368e+00,3.796861e-01,4.132414e+00,planned,-5.031921e-01,1.522458e+00,-2.270145e+00,-0.063655,0.065604,-0.078838,,,,0.096079,-0.574162,-0.354779,0.145748,-0.564478,-0.350749,9.154008e-01,-1.483844e+00,2.169380e+00,0.252898,-0.774146,-0.338377,0.262148,-0.774603,-0.337966,0.014510,0.195830,1,b
1.910000,28,SS,0,-2.545054e+00,1.898759e+00,1.143116e+00,-2.197279e+00,4.430978e-01,3.594044e+00,planned,-4.665089e-01,1.450949e+00,-2.162195e+00,-0.066814,0.070537,-0.085220,,,,0.106935,-0.570720,-0.354137,0.149481,-0.563468,-0.350564,9.901611e-01,-2.036533e+00,3.017272e+00,0.259461,-0.770556,-0.338124,0.268242,-0.771683,-0.337566,0.013433,0.152958,1,b
2.010000,29,SS,0,-2.473240e+00,2.104898e+00,3.347040e-01,-2.143111e+00,5.308825e-01,2.971592e+00,planned,-4.274199e-01,1.354676e+00,-2.015690e+00,-0.069346,0.075003,-0.091027,,,,0.116904,-0.567582,-0.353438,0.151177,-0.562795,-0.350242,9.882155e-01,-2.551563e+00,3.789436e+00,0.265612,-0.767233,-0.337885,0.273645,-0.769094,-0.337211,0.013085,0.114902,1,b
2.110000,30,SS,0,-2.333990e+00,2.229761e+00,-3.588056e-01,-2.028400e+00,6.244628e-01,2.320672e+00,planned,-3.879808e-01,1.236765e+00,-1.836724e+00,-0.071250,0.078917,-0.096143,,,,0.125808,-0.564797,-0.352723,0.152450,-0.562290,-0.350000,9.511929e-01,-2.971027e+00,4.402843e+00,0.271248,-0.764237,-0.337657,0.278275,-0.766876,-0.336907,0.014269,0.082239,1,b
2.210000,31,SS,0,-2.134289e+00,2.264266e+00,-9.229473e-01,-1.861110e+00,7.106538e-01,1.662670e+00,planned,-3.497133e-01,1.102022e+00,-1.633166e+00,-0.072545,0.082210,-0.100479,,,,0.133514,-0.562398,-0.352033,0.152450,-0.562290,-0.350000,8.814472e-01,-3.271734e+00,4.822019e+00,0.276285,-0.761622,-0.337436,0.282079,-0.765053,-0.336658,0.016843,0.055350,1,b
2.310000,32,SS,0,-1.891764e+00,2.211137e+00,-1.354178e+00,-1.647579e+00,7.810735e-01,1.023663e+00,planned,-3.138292e-01,9.564164e-01,-1.416244e+00,-0.073266,0.084840,-0.103979,,,,0.139941,-0.560407,-0.351407,0.152450,-0.562290,-0.350000,7.921624e-01,-3.423361e+00,5.000000e+00,0.280662,-0.759423,-0.337220,0.285039,-0.763635,-0.336463,0.020322,0.034407,1,b
2.410000,33,SS,0,-1.619747e+00,2.074740e+00,-1.650564e+00,-1.398977e+00,8.262424e-01,4.291475e-01,planned,-2.810541e-01,8.074176e-01,-1.198014e+00,-0.073464,0.086795,-0.106620,,,,0.145068,-0.558828,-0.350877,0.152450,-0.562290,-0.350000,6.918838e-01,-3.395459e+00,4.933734e+00,0.284348,-0.757659,-0.337008,0.287177,-0.762611,-0.336323,0.024271,0.019385,1,b
2.510000,34,SS,0,-1.331770e+00,1.867234e+00,-1.815352e+00,-1.127877e+00,8.393287e-01,-9.312517e-02,planned,-2.518984e-01,6.638408e-01,-9.858626e-01,-0.073200,0.088098,-0.108435,,,,0.148948,-0.557650,-0.350465,0.152450,-0.562290,-0.350000,5.846182e-01,-3.161723e+00,4.562818e+00,0.287343,-0.756326,-0.336800,0.288559,-0.761949,-0.336232,0.028420,0.010177,1,b
2.610000,35,SS,0,-1.043434e+00,1.607379e+00,-1.857190e+00,-8.498983e-01,8.148712e-01,-5.131406e-01,planned,-2.268420e-01,5.356285e-01,-7.966028e-01,-0.072544,0.088810,-0.109510,,,,0.151710,-0.556845,-0.350184,0.152450,-0.562290,-0.350000,4.696273e-01,-2.699421e+00,3.868847e+00,0.289687,-0.755396,-0.336595,0.289300,-0.761594,-0.336184,0.032685,0.006470,1,b
2.710000,36,SS,0,-7.722915e-01,1.319493e+00,-1.789557e+00,-5.831430e-01,7.478701e-01,-7.979972e-01,planned,-2.065886e-01,4.337053e-01,-6.468649e-01,-0.071580,0.089037,-0.109978,,,,0.153568,-0.556361,-0.350030,0.152450,-0.562290,-0.350000,3.405934e-01,-1.990202e+00,2.825240e+00,0.291463,-0.754814,-0.336393,0.289572,-0.761463,-0.336166,0.037169,0.005966,1,b
2.810000,37,SS,0,-5.378759e-01,1.032416e+00,-1.631708e+00,-3.475652e-01,6.327788e-01,-9.124944e-01,planned,-1.923212e-01,3.696822e-01,-5.530476e-01,-0.070406,0.088932,-0.110029,,,,0.154829,-0.556125,-0.349985,0.152450,-0.562290,-0.350000,1.823133e-01,-1.042587e+00,1.549510e+00,0.292804,-0.754496,-0.336195,0.289603,-0.761449,-0.336164,0.042114,0.005913,1,b
2.910000,38,SS,0,-3.662975e-01,7.887784e-01,-1.394796e+00,-1.692160e-01,4.751635e-01,-8.088474e-01,planned,-1.795129e-01,3.354517e-01,-4.833353e-01,-0.069106,0.088657,-0.109816,,,,0.155794,-0.556052,-0.350014,0.152450,-0.562290,-0.350000,2.597705e-01,-6.991027e-01,1.384795e+00,0.293844,-0.754367,-0.336006,0.289603,-0.761449,-0.336164,0.042372,0.005702,1,b
3.010000,39,SS,0,-2.487478e-01,6.848854e-01,-9.490173e-01,-4.613950e-02,4.031858e-01,-4.109259e-01,planned,-1.644004e-01,3.039231e-01,-4.270315e-01,-0.067668,0.088259,-0.109391,,,,0.156541,-0.556116,-0.350078,0.152450,-0.562290,-0.350000,2.495753e-01,-6.555730e-01,1.130277e+00,0.294624,-0.754400,-0.335842,0.289603,-0.761449,-0.336164,0.038463,0.005429,1,b
3.110000,40,SS,0,-1.825965e-01,5.740572e-01,-7.120355e-01,3.421892e-03,3.287998e-01,-2.389407e-01,planned,-1.513170e-01,2.761131e-01,-3.779136e-01,-0.066112,0.087750,-0.108790,,,,0.157082,-0.556294,-0.350153,0.152450,-0.562290,-0.350000,1.951020e-01,-5.570413e-01,9.916040e-01,0.295168,-0.754565,-0.335712,0.289603,-0.761449,-0.336164,0.035414,0.005165,1,b
3.210000,41,SS,0,-1.455325e-01,4.720739e-01,-5.036181e-01,2.094751e-02,2.614433e-01,-9.405870e-02,planned,-1.399315e-01,2.518596e-01,-3.351792e-01,-0.064472,0.087148,-0.108038,,,,0.157446,-0.556561,-0.350231,0.152450,-0.562290,-0.350000,1.593458e-01,-4.814099e-01,8.429241e-01,0.295507,-0.754836,-0.335614,0.289603,-0.761449,-0.336164,0.033300,0.004940,1,b
3.320000,42,DS_interstep,0,3.373296e-01,7.789933e-01,-3.307266e-01,-3.036485e-02,3.403346e-01,2.011033e-01,realized,-1.415438e-01,2.479367e-01,-3.334876e-01,-0.064257,0.087100,-0.107939,-2.889566e-06,8.760494e-06,-1.316043e-06,0.157477,-0.556611,-0.350223,0.157477,-0.556611,-0.350223,-3.237262e-01,-7.820502e-01,3.350584e-01,0.295531,-0.754868,-0.335606,0.295531,-0.754868,-0.335606,0.032952,0.004636,0,b
3.330000,43,DS_interstep,0,3.357502e+00,2.734566e+00,-3.193771e+00,1.892008e+00,7.446189e-01,-6.896061e-01,realized,-1.564150e-01,2.343637e-01,-3.163963e-01,-0.063983,0.087050,-0.107802,,,,0.157502,-0.556708,-0.350217,0.157502,-0.556708,-0.350217,-2.975661e+00,-2.712195e+00,3.415059e+00,0.295547,-0.754919,-0.335607,0.295531,-0.754868,-0.335606,0.034179,0.003703,0,b
3.340000,44,DS_interstep,0,4.218721e-01,2.510734e+00,-5.000000e+00,1.829894e+00,5.733441e-01,-1.286370e+00,realized,-1.575479e-01,2.215730e-01,-2.913813e-01,-0.063686,0.086987,-0.107638,,,,0.157520,-0.556837,-0.350224,0.157520,-0.556837,-0.350224,-2.281301e-01,-2.555890e+00,5.000000e+00,0.295555,-0.755000,-0.335622,0.295531,-0.754868,-0.335606,0.036887,0.002798,0,b
3.350000,45,DS_interstep,0,-1.844806e+00,1.635702e+00,-5.000000e+00,1.393400e+00,2.989043e-01,-1.417665e+00,realized,-1.479777e-01,2.130645e-01,-2.663675e-01,-0.063387,0.086911,-0.107458,,,,0.157528,-0.556988,-0.350243,0.157528,-0.556988,-0.350243,1.912504e+00,-1.699551e+00,5.000000e+00,0.295553,-0.755112,-0.335647,0.295531,-0.754868,-0.335606,0.040249,0.002042,0,b
3.360000,46,DS_interstep,0,-2.983807e+00,1.226852e+00,-5.000000e+00,8.850877e-01,1.188058e-01,-1.497544e+00,realized,-1.330152e-01,2.065926e-01,-2.413548e-01,-0.063094,0.086821,-0.107267,,,,0.157528,-0.557151,-0.350270,0.157528,-0.557151,-0.350270,2.991077e+00,-1.292296e+00,5.000000e+00,0.295545,-0.755250,-0.335678,0.295531,-0.754868,-0.335606,0.043566,0.001455,0,b
3.370000,47,DS_interstep,0,-3.315138e+00,1.123960e+00,-5.000000e+00,4.511332e-01,1.338697e-02,-1.539538e+00,realized,-1.164888e-01,2.006855e-01,-2.163434e-01,-0.062810,0.086723,-0.107070,,,,0.157519,-0.557319,-0.350301,0.157519,-0.557319,-0.350301,3.304020e+00,-1.179405e+00,5.000000e+00,0.295528,-0.755408,-0.335713,0.295531,-0.754868,-0.335606,0.046522,0.001019,0,b
3.380000,48,DS_interstep,0,-3.198734e+00,1.183550e+00,-5.000000e+00,1.173025e-01,-4.344340e-02,-1.556635e+00,realized,-1.005351e-01,1.945490e-01,-1.913332e-01,-0.062532,0.086618,-0.106872,,,,0.157503,-0.557489,-0.350332,0.157503,-0.557489,-0.350332,3.189642e+00,-1.225333e+00,5.000000e+00,0.295505,-0.755582,-0.335748,0.295531,-0.754868,-0.335606,0.049048,0.000704,0,b
3.390000,49,DS_interstep,0,-2.887820e+00,1.315731e+00,-5.000000e+00,-1.317821e-01,-7.102904e-02,-1.553963e+00,realized,-8.608698e-02,1.878179e-01,-1.663243e-01,-0.062257,0.086509,-0.106673,,,,0.157481,-0.557658,-0.350362,0.157481,-0.557658,-0.350362,2.888696e+00,-1.344306e+00,5.000000e+00,0.295473,-0.755765,-0.335781,0.295531,-0.754868,-0.335606,0.051220,0.000480,0,b
3.400000,50,DS_interstep,0,-2.521007e+00,1.468451e+00,-5.000000e+00,-3.160288e-01,-8.378779e-02,-1.537976e+00,realized,-7.341704e-02,1.803791e-01,-1.413166e-01,-0.061984,0.086400,-0.106476,,,,0.157452,-0.557824,-0.350389,0.157452,-0.557824,-0.350389,2.533189e+00,-1.485920e+00,5.000000e+00,0.295433,-0.755953,-0.335812,0.295531,-0.754868,-0.335606,0.053214,0.000323,0,b
3.410000,51,DS_interstep,0,-2.164503e+00,1.614705e+00,-5.000000e+00,-4.522619e-01,-9.107294e-02,-1.514570e+00,realized,-6.248177e-02,1.722516e-01,-1.163101e-01,-0.061710,0.086291,-0.106281,,,,0.157418,-0.557985,-0.350412,0.157418,-0.557985,-0.350412,2.186377e+00,-1.623739e+00,5.000000e+00,0.295384,-0.756141,-0.335838,0.295531,-0.754868,-0.335606,0.055270,0.000214,0,b
3.420000,52,DS_interstep,0,-1.844673e+00,1.742438e+00,-5.000000e+00,-5.530170e-01,-9.816410e-02,-1.488339e+00,realized,-5.311070e-02,1.635145e-01,-9.130491e-02,-0.061434,0.086183,-0.106089,,,,0.157379,-0.558140,-0.350430,0.157379,-0.558140,-0.350430,1.873641e+00,-1.745743e+00,5.000000e+00,0.295326,-0.756328,-0.335860,0.295531,-0.754868,-0.335606,0.057677,0.000139,0,b
3.430000,53,DS_interstep,0,-1.374679e+00,1.191856e+00,-3.258797e+00,-5.878024e-01,-5.686223e-02,-9.162070e-01,realized,-4.606767e-02,1.575469e-01,-7.499266e-02,-0.061156,0.086077,-0.105901,,,,0.157334,-0.558287,-0.350444,0.157334,-0.558287,-0.350444,1.408114e+00,-1.191902e+00,3.261612e+00,0.295259,-0.756511,-0.335878,0.295531,-0.754868,-0.335606,0.060624,0.000088,0,b
3.440000,54,DS_interstep,0,-1.044958e+00,9.444001e-01,-1.979866e+00,-6.806169e-01,6.466276e-02,-4.145314e-01,realized,-4.066662e-02,1.528018e-01,-6.510544e-02,-0.060875,0.085972,-0.105717,,,,0.157285,-0.558428,-0.350452,0.157285,-0.558428,-0.350452,1.079781e+00,-9.474652e-01,1.976735e+00,0.295187,-0.756687,-0.335890,0.295531,-0.754868,-0.335606,0.064152,0.000054,0,b
3.450000,55,DS_interstep,0,-7.824461e-01,7.586311e-01,-9.109782e-01,-7.586897e-01,1.803793e-01,2.130225e-02,realized,-3.658074e-02,1.489833e-01,-6.058613e-02,-0.060592,0.085867,-0.105538,,,,0.157234,-0.558561,-0.350457,0.157234,-0.558561,-0.350457,8.167924e-01,-7.621861e-01,9.032237e-01,0.295112,-0.756854,-0.335899,0.295531,-0.754868,-0.335606,0.068198,0.000032,0,b
3.460000,56,DS_interstep,0,-5.580369e-01,5.726049e-01,1.930326e-02,-8.056202e-01,2.687293e-01,3.926893e-01,realized,-3.362676e-02,1.460947e-01,-6.073506e-02,-0.060307,0.085764,-0.105365,,,,0.157180,-0.558686,-0.350457,0.157180,-0.558686,-0.350457,5.904481e-01,-5.762615e-01,-3.040425e-02,0.295035,-0.757013,-0.335905,0.295531,-0.754868,-0.335606,0.072585,0.000018,0,b
3.470000,57,DS_interstep,0,-3.622881e-01,3.866009e-01,8.035545e-01,-8.219607e-01,3.267649e-01,6.928696e-01,realized,-3.166614e-02,1.441354e-01,-6.481616e-02,-0.060021,0.085661,-0.105199,,,,0.157126,-0.558803,-0.350454,0.157126,-0.558803,-0.350454,3.917982e-01,-3.903893e-01,-8.168568e-01,0.294958,-0.757162,-0.335908,0.295531,-0.754868,-0.335606,0.077088,0.000013,0,b
3.480000,58,DS_interstep,0,-1.995871e-01,2.112204e-01,1.417508e+00,-8.119504e-01,3.551621e-01,9.134801e-01,realized,-3.053400e-02,1.430521e-01,-7.197058e-02,-0.059735,0.085559,-0.105038,,,,0.157071,-0.558912,-0.350447,0.157071,-0.558912,-0.350447,2.261167e-01,-2.152394e-01,-1.431579e+00,0.294883,-0.757300,-0.335908,0.295531,-0.754868,-0.335606,0.081518,0.000013,0,b
3.490000,59,DS_interstep,0,-7.258150e-02,7.289797e-02,1.802516e+00,-7.793805e-01,3.563648e-01,1.033646e+00,realized,-3.005144e-02,1.426592e-01,-8.104309e-02,-0.059449,0.085458,-0.104882,,,,0.157017,-0.559013,-0.350438,0.157017,-0.559013,-0.350438,9.620938e-02,-7.715195e-02,-1.815275e+00,0.294810,-0.757428,-0.335906,0.295531,-0.754868,-0.335606,0.085763,0.000015,0,b
3.500000,60,DS_interstep,0,1.660598e-02,-2.268736e-02,1.973905e+00,-7.315349e-01,3.374725e-01,1.064158e+00,realized,-3.002668e-02,1.427436e-01,-9.095987e-02,-0.059165,0.085358,-0.104731,,,,0.156963,-0.559108,-0.350426,0.156963,-0.559108,-0.350426,4.649205e-03,1.832630e-02,-1.984224e+00,0.294741,-0.757547,-0.335902,0.295531,-0.754868,-0.335606,0.089790,0.000017,0,b
