t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,Hdot_s_source,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
0.010000,0,DS_interstep,-1,-8.637813e-14,-5.839634e-14,1.984524e-15,-1.103665e-13,-7.453209e-14,3.278629e-14,realized,1.956614e-16,2.400628e-16,-9.461157e-16,0.000000,0.000000,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,8.637813e-14,5.839634e-14,-1.984524e-15,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.020000,1,DS_interstep,-1,-9.037221e-09,3.484450e-10,-1.728139e-10,-4.577764e-09,-8.126298e-10,1.416867e-09,realized,4.578751e-11,-1.609430e-12,3.249702e-12,0.000000,0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,9.157696e-09,-3.219693e-10,6.502869e-10,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.030000,2,DS_interstep,-1,-7.046559e-09,3.283879e-09,-7.817941e-09,-4.745479e-09,-7.665073e-10,-9.293327e-10,realized,8.108480e-11,-1.837146e-11,4.418306e-11,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,7.060106e-09,-3.352518e-09,8.187002e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.040000,3,DS_interstep,-1,-3.502334e-09,1.448623e-09,-7.356052e-09,-3.202452e-09,-1.366262e-09,-2.437057e-09,realized,9.876701e-11,-2.576624e-11,8.222329e-11,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,3.537363e-09,-1.479185e-09,7.608731e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.050000,4,DS_interstep,-1,-1.263074e-09,1.554977e-09,-9.867790e-09,-1.628868e-09,-1.328086e-09,-4.761471e-09,realized,1.053662e-10,-3.364769e-11,1.323389e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,1.320871e-09,-1.576584e-09,1.002424e-08,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.060000,5,DS_interstep,-1,3.784482e-10,2.473413e-11,-8.508244e-09,-1.904696e-10,-1.501635e-09,-5.766804e-09,realized,1.037336e-10,-3.374403e-11,1.753918e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-3.254508e-10,-1.960183e-11,8.612134e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.070000,6,DS_interstep,-1,1.094131e-09,1.465298e-10,-9.350312e-09,7.729230e-10,-1.297247e-09,-6.779191e-09,realized,9.846454e-11,-3.443443e-11,2.224512e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.052798e-09,-1.384120e-10,9.413863e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.080000,7,DS_interstep,-1,1.533918e-09,-4.165878e-10,-8.317829e-09,1.447215e-09,-1.247147e-09,-6.848682e-09,realized,9.089010e-11,-3.224998e-11,2.642417e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.513944e-09,4.365635e-10,8.360530e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.090000,8,DS_interstep,-1,1.553439e-09,-9.877128e-12,-8.616644e-09,1.774007e-09,-1.033338e-09,-6.839452e-09,realized,8.312529e-11,-3.210855e-11,3.074346e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.552101e-09,2.797365e-11,8.641444e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.100000,9,DS_interstep,-1,1.510480e-09,-9.565409e-12,-7.883170e-09,1.918749e-09,-9.414318e-10,-6.286045e-09,realized,7.548300e-11,-3.195643e-11,3.469101e-10,0.000000,-0.000000,0.000000,,,,-0.035461,-0.615401,-0.350000,-0.035461,-0.615401,-0.350000,-1.527678e-09,3.010959e-11,7.898358e-09,0.176592,-0.815596,-0.343580,0.176592,-0.815596,-0.343580,0.000000,0.000000,0,
0.110000,10,SS,0,4.570210e-01,-1.444435e+00,2.471738e+00,-6.782590e-03,2.139342e-02,-5.839275e-02,planned,-1.381843e-02,3.432399e-02,-4.686168e-02,-0.000061,0.000067,-0.000088,-4.308058e-21,-4.530971e-21,4.729781e-21,-0.035400,-0.615407,-0.350046,-0.000400,-0.604066,-0.349921,-6.477173e-01,1.272677e+00,-1.235408e+00,0.176652,-0.815569,-0.343572,0.176629,-0.815578,-0.343578,0.006953,0.799631,1,b
0.210000,11,SS,0,6.068923e-01,-1.413428e+00,2.706244e+00,1.174358e-01,2.863598e-01,-2.314091e-01,planned,-4.859188e-02,1.136927e-01,-1.338797e-01,-0.000473,0.000417,-0.000415,,,,-0.034945,-0.615286,-0.350195,0.007835,-0.601526,-0.349943,-8.399353e-01,1.993741e+00,-2.388137e+00,0.176954,-0.815430,-0.343517,0.176919,-0.815440,-0.343559,0.011884,0.797353,1,b
0.310000,12,SS,0,6.781446e-01,-1.226730e+00,3.344714e+00,2.159523e-01,6.002228e-01,1.835387e-01,planned,-9.368482e-02,2.202234e-01,-2.669136e-01,-0.001358,0.001175,-0.001146,,,,-0.033822,-0.614975,-0.350470,0.016833,-0.598823,-0.349987,-1.059581e+00,2.541465e+00,-3.258239e+00,0.177646,-0.815106,-0.343404,0.177688,-0.815071,-0.343508,0.013654,0.791659,1,b
0.410000,13,SS,0,6.889688e-01,-9.818339e-01,3.891936e+00,2.811754e-01,8.913028e-01,6.489112e-01,planned,-1.484632e-01,3.482563e-01,-4.338151e-01,-0.002822,0.002434,-0.002404,,,,-0.031816,-0.614412,-0.350877,0.026086,-0.596065,-0.350038,-1.214027e+00,2.934835e+00,-3.910494e+00,0.178844,-0.814531,-0.343228,0.179105,-0.814392,-0.343415,0.013961,0.781403,1,b
0.510000,14,SS,0,6.272738e-01,-7.061408e-01,4.429178e+00,2.986771e-01,1.141222e+00,1.230658e+00,planned,-2.089267e-01,4.902465e-01,-6.269505e-01,-0.004928,0.004253,-0.004280,,,,-0.028767,-0.613542,-0.351407,0.035929,-0.593225,-0.350115,-1.274505e+00,3.160978e+00,-4.390829e+00,0.180637,-0.813648,-0.342989,0.181282,-0.813349,-0.343272,0.013560,0.765801,1,b
0.610000,15,SS,0,5.016704e-01,-4.266809e-01,4.895322e+00,2.684255e-01,1.326042e+00,1.862958e+00,planned,-2.715244e-01,6.394116e-01,-8.381348e-01,-0.007692,0.006659,-0.006838,,,,-0.024568,-0.612326,-0.352038,0.045851,-0.590377,-0.350196,-1.262580e+00,3.241946e+00,-4.681698e+00,0.183083,-0.812417,-0.342693,0.184284,-0.811911,-0.343075,0.013233,0.744413,1,b
0.710000,16,SS,0,3.178258e-01,-1.712868e-01,5.269580e+00,1.893687e-01,1.428610e+00,2.506474e+00,planned,-3.332782e-01,7.897964e-01,-1.059113e+00,-0.011092,0.009653,-0.010111,,,,-0.019161,-0.610734,-0.352737,0.056046,-0.587552,-0.350299,-1.189359e+00,3.197547e+00,-4.789831e+00,0.186214,-0.810808,-0.342350,0.188129,-0.810068,-0.342823,0.013349,0.717105,1,b
0.810000,17,SS,0,8.384586e-02,4.300190e-02,5.541807e+00,6.007263e-02,1.441698e+00,3.133750e+00,planned,-3.917111e-01,9.363668e-01,-1.281976e+00,-0.015074,0.013212,-0.014103,,,,-0.012536,-0.608751,-0.353463,0.066225,-0.584751,-0.350404,-1.068731e+00,3.050378e+00,-4.724672e+00,0.190032,-0.808808,-0.341971,0.192799,-0.807831,-0.342517,0.013921,0.684026,1,b
0.910000,18,SS,0,-1.963641e-01,2.163808e-01,5.697268e+00,-1.189341e-01,1.370755e+00,3.719843e+00,planned,-4.448510e-01,1.074994e+00,-1.499182e+00,-0.019562,0.017295,-0.018795,,,,-0.004727,-0.606373,-0.354172,0.076334,-0.582049,-0.350519,-9.115255e-01,2.819690e+00,-4.498111e+00,0.194520,-0.806420,-0.341569,0.198238,-0.805225,-0.342160,0.014770,0.645565,1,b
1.010000,19,SS,0,-5.122470e-01,3.517673e-01,5.739567e+00,-3.443569e-01,1.232698e+00,4.242920e+00,planned,-4.910740e-01,1.202325e+00,-1.703870e+00,-0.024460,0.021849,-0.024140,,,,0.004192,-0.603614,-0.354819,0.086282,-0.579421,-0.350632,-7.248821e-01,2.522330e+00,-4.127304e+00,0.199635,-0.803660,-0.341158,0.204363,-0.802290,-0.341758,0.015734,0.602321,1,b
1.110000,20,SS,0,-8.549218e-01,4.680251e-01,5.658139e+00,-6.087187e-01,1.052101e+00,4.680931e+00,planned,-5.289275e-01,1.315532e+00,-1.889777e+00,-0.029658,0.026808,-0.030072,,,,0.014109,-0.600501,-0.355364,0.095927,-0.576930,-0.350742,-5.123490e-01,2.167411e+00,-3.627780e+00,0.205318,-0.800560,-0.340746,0.211066,-0.799078,-0.341318,0.016685,0.555060,1,b
1.210000,21,SS,0,-1.208692e+00,5.819662e-01,5.451868e+00,-8.992954e-01,8.564788e-01,5.012803e+00,planned,-5.571042e-01,1.412091e+00,-2.051300e+00,-0.035033,0.032098,-0.036505,,,,0.024878,-0.597079,-0.355776,0.105149,-0.574583,-0.350839,-2.784291e-01,1.761171e+00,-3.014376e+00,0.211490,-0.797164,-0.340343,0.218217,-0.795652,-0.340849,0.017529,0.504687,1,b
1.310000,22,SS,0,-1.554141e+00,7.061455e-01,5.124923e+00,-1.198855e+00,6.716698e-01,5.218634e+00,planned,-5.745537e-01,1.489674e+00,-2.183410e+00,-0.040453,0.037636,-0.043336,,,,0.036325,-0.593409,-0.356029,0.113946,-0.572378,-0.350922,-3.085572e-02,1.307339e+00,-2.300770e+00,0.218060,-0.793528,-0.339957,0.225675,-0.792079,-0.340359,0.018151,0.452204,1,b
1.410000,23,SS,0,-1.874047e+00,8.616478e-01,4.663502e+00,-1.487297e+00,5.183499e-01,5.284255e+00,planned,-5.806465e-01,1.545987e+00,-2.281474e+00,-0.045782,0.043331,-0.050446,,,,0.048249,-0.589565,-0.356110,0.121939,-0.570399,-0.350972,2.189983e-01,8.061885e-01,-1.497964e+00,0.224923,-0.789714,-0.339592,0.233286,-0.788432,-0.339860,0.018389,0.398677,1,b
1.510000,24,SS,0,-2.143285e+00,1.034565e+00,4.107877e+00,-1.744450e+00,4.101883e-01,5.202651e+00,planned,-5.754338e-01,1.578992e+00,-2.341726e+00,-0.050885,0.049087,-0.057704,,,,0.060430,-0.585630,-0.356015,0.129498,-0.568543,-0.351002,4.542515e-01,2.673184e-01,-6.260056e-01,0.231967,-0.785793,-0.339251,0.240893,-0.784787,-0.339360,0.018157,0.345203,1,b
1.610000,25,SS,0,-2.355525e+00,1.250283e+00,3.426821e+00,-1.953320e+00,3.528114e-01,4.976403e+00,planned,-5.616110e-01,1.586429e+00,-2.359512e+00,-0.055650,0.054797,-0.064963,,,,0.072634,-0.581686,-0.355748,0.135757,-0.567005,-0.350966,7.043511e-01,-2.619667e-01,2.988731e-01,0.239072,-0.781837,-0.338934,0.248339,-0.781219,-0.338872,0.018184,0.292875,1,b
1.710000,26,SS,0,-2.502992e+00,1.458236e+00,2.735573e+00,-2.113830e+00,3.424665e-01,4.642722e+00,planned,-5.338735e-01,1.568460e+00,-2.338217e+00,-0.059931,0.060360,-0.072084,,,,0.084626,-0.577840,-0.355331,0.141690,-0.565546,-0.350913,7.920047e-01,-9.073740e-01,1.247545e+00,0.246119,-0.777931,-0.338641,0.255472,-0.777802,-0.338404,0.015963,0.242749,1,b
1.810000,27,SS,0,-2.543682e+00,1.706298e+00,1.889039e+00,-2.170986e+00,3.841142e-01,4.129780e+00,planned,-5.035452e-01,1.522645e+00,-2.270215e+00,-0.063684,0.065659,-0.078907,,,,0.096163,-0.574159,-0.354786,0.145748,-0.564478,-0.350749,9.165718e-01,-1.488749e+00,2.176898e+00,0.252983,-0.774144,-0.338370,0.262148,-0.774603,-0.337966,0.014316,0.195809,1,b
1.910000,28,SS,0,-2.546373e+00,1.904334e+00,1.137873e+00,-2.197588e+00,4.465165e-01,3.592596e+00,planned,-4.668250e-01,1.450935e+00,-2.161953e+00,-0.066844,0.070591,-0.085287,,,,0.107017,-0.570716,-0.354144,0.149481,-0.563468,-0.350564,9.908626e-01,-2.040669e+00,3.023714e+00,0.259544,-0.770553,-0.338117,0.268242,-0.771683,-0.337566,0.013287,0.152939,1,b
2.010000,29,SS,0,-2.474319e+00,2.109140e+00,3.311080e-01,-2.143188e+00,5.333809e-01,2.971125e+00,planned,-4.277035e-01,1.354497e+00,-2.015188e+00,-0.069376,0.075056,-0.091092,,,,0.116982,-0.567579,-0.353446,0.151177,-0.562795,-0.350242,9.890277e-01,-2.554803e+00,3.794500e+00,0.265691,-0.767228,-0.337878,0.273645,-0.769094,-0.337211,0.012998,0.114885,1,b
2.110000,30,SS,0,-2.334924e+00,2.232809e+00,-3.608253e-01,-2.028356e+00,6.261306e-01,2.321192e+00,planned,-3.882243e-01,1.236459e+00,-1.836023e+00,-0.071280,0.078967,-0.096204,,,,0.125882,-0.564793,-0.352732,0.152450,-0.562290,-0.350000,9.520868e-01,-2.973450e+00,4.406616e+00,0.271321,-0.764233,-0.337650,0.278275,-0.766876,-0.336907,0.014239,0.082223,1,b
2.210000,31,SS,0,-2.135039e+00,2.266299e+00,-9.236598e-01,-1.860925e+00,7.116238e-01,1.663980e+00,planned,-3.499155e-01,1.101621e+00,-1.632319e+00,-0.072574,0.082258,-0.100537,,,,0.133584,-0.562395,-0.352042,0.152450,-0.562290,-0.350000,8.823088e-01,-3.273470e+00,4.824686e+00,0.276353,-0.761617,-0.337430,0.282079,-0.765053,-0.336658,0.016850,0.055336,1,b
2.310000,32,SS,0,-1.892335e+00,2.212308e+00,-1.353795e+00,-1.647272e+00,7.814542e-01,1.025623e+00,planned,-3.139912e-01,9.559469e-01,-1.415389e+00,-0.073294,0.084885,-0.104033,,,,0.140005,-0.560404,-0.351416,0.152450,-0.562290,-0.350000,7.929726e-01,-3.424520e+00,5.000000e+00,0.280724,-0.759418,-0.337215,0.285039,-0.763635,-0.336463,0.020348,0.034394,1,b
2.410000,33,SS,0,-1.620156e+00,2.075182e+00,-1.649286e+00,-1.398576e+00,8.261259e-01,4.316204e-01,planned,-2.811779e-01,8.069029e-01,-1.197139e+00,-0.073491,0.086837,-0.106669,,,,0.145128,-0.558825,-0.350886,0.152450,-0.562290,-0.350000,6.926210e-01,-3.396132e+00,4.934632e+00,0.284404,-0.757654,-0.337004,0.287177,-0.762611,-0.336323,0.024303,0.019374,1,b
2.510000,34,SS,0,-1.332038e+00,1.867065e+00,-1.813378e+00,-1.127407e+00,8.387939e-01,-9.027920e-02,planned,-2.519867e-01,6.632994e-01,-9.849625e-01,-0.073224,0.088136,-0.108479,,,,0.149002,-0.557648,-0.350476,0.152450,-0.562290,-0.350000,5.852783e-01,-3.162018e+00,4.563066e+00,0.287392,-0.756322,-0.336796,0.288559,-0.761949,-0.336232,0.028450,0.010171,1,b
2.610000,35,SS,0,-1.043582e+00,1.606698e+00,-1.854705e+00,-8.493862e-01,8.139832e-01,-5.100561e-01,planned,-2.268977e-01,5.350751e-01,-7.956960e-01,-0.072567,0.088845,-0.109549,,,,0.151758,-0.556843,-0.350194,0.152450,-0.562290,-0.350000,4.702177e-01,-2.699423e+00,3.868582e+00,0.289730,-0.755392,-0.336591,0.289300,-0.761594,-0.336184,0.032708,0.006469,1,b
2.710000,36,SS,0,-7.723372e-01,1.318385e+00,-1.786736e+00,-5.826088e-01,7.466859e-01,-7.948060e-01,planned,-2.066143e-01,4.331512e-01,-6.459716e-01,-0.071600,0.089069,-0.110012,,,,0.153611,-0.556361,-0.350040,0.152450,-0.562290,-0.350000,3.411267e-01,-1.989983e+00,2.824586e+00,0.291500,-0.754810,-0.336391,0.289572,-0.761463,-0.336166,0.037182,0.005967,1,b
2.810000,37,SS,0,-5.378288e-01,1.030958e+00,-1.628712e+00,-3.470202e-01,6.313523e-01,-9.093283e-01,planned,-1.923187e-01,3.691359e-01,-5.521829e-01,-0.070423,0.088961,-0.110059,,,,0.154868,-0.556125,-0.349995,0.152450,-0.562290,-0.350000,1.828014e-01,-1.042201e+00,1.548558e+00,0.292835,-0.754493,-0.336193,0.289603,-0.761449,-0.336164,0.042115,0.005914,1,b
2.910000,38,SS,0,-3.661580e-01,7.870412e-01,-1.391781e+00,-1.686611e-01,4.735491e-01,-8.058391e-01,planned,-1.794855e-01,3.349207e-01,-4.825120e-01,-0.069120,0.088683,-0.109842,,,,0.155828,-0.556052,-0.350024,0.152450,-0.562290,-0.350000,2.601528e-01,-6.985550e-01,1.383606e+00,0.293870,-0.754365,-0.336004,0.289603,-0.761449,-0.336164,0.042376,0.005703,1,b
3.010000,39,SS,0,-2.485271e-01,6.829348e-01,-9.460937e-01,-4.558252e-02,4.014322e-01,-4.081616e-01,planned,-1.643535e-01,3.034146e-01,-4.262589e-01,-0.067679,0.088282,-0.109413,,,,0.156571,-0.556117,-0.350088,0.152450,-0.562290,-0.350000,2.498419e-01,-6.548982e-01,1.128913e+00,0.294645,-0.754399,-0.335841,0.289603,-0.761449,-0.336164,0.038480,0.005428,1,b
3.110000,40,SS,0,-1.823210e-01,5.719579e-01,-7.092465e-01,3.961524e-03,3.269532e-01,-2.364323e-01,planned,-1.512550e-01,2.756317e-01,-3.771993e-01,-0.066122,0.087771,-0.108808,,,,0.157108,-0.556296,-0.350162,0.152450,-0.562290,-0.350000,1.952804e-01,-5.562825e-01,9.901026e-01,0.295185,-0.754564,-0.335711,0.289603,-0.761449,-0.336164,0.035441,0.005164,1,b
3.210000,41,SS,0,-1.452206e-01,4.698729e-01,-5.010096e-01,2.145799e-02,2.595350e-01,-9.182455e-02,planned,-1.398585e-01,2.514093e-01,-3.345284e-01,-0.064479,0.087166,-0.108052,,,,0.157468,-0.556563,-0.350240,0.152450,-0.562290,-0.350000,1.594253e-01,-4.805232e-01,8.413779e-01,0.295519,-0.754836,-0.335613,0.289603,-0.761449,-0.336164,0.033333,0.004939,1,b
3.320000,42,DS_interstep,0,3.381282e-01,7.718056e-01,-3.232273e-01,-3.076800e-02,3.378935e-01,2.004858e-01,realized,-1.414747e-01,2.475222e-01,-3.328741e-01,-0.064264,0.087118,-0.107954,-2.889544e-06,8.772390e-06,-1.338206e-06,0.157498,-0.556614,-0.350232,0.157498,-0.556614,-0.350232,-3.245043e-01,-7.748812e-01,3.275861e-01,0.295543,-0.754868,-0.335606,0.295543,-0.754868,-0.335606,0.032986,0.004634,0,b
3.330000,43,DS_interstep,0,3.361530e+00,2.730114e+00,-3.189041e+00,1.892212e+00,7.423250e-01,-6.901622e-01,realized,-1.563670e-01,2.339703e-01,-3.158057e-01,-0.063989,0.087068,-0.107816,,,,0.157523,-0.556710,-0.350226,0.157523,-0.556710,-0.350226,-2.979882e+00,-2.707997e+00,3.410478e+00,0.295559,-0.754919,-0.335606,0.295543,-0.754868,-0.335606,0.034216,0.003701,0,b
3.340000,44,DS_interstep,0,3.708834e-01,2.693979e+00,-5.493277e+00,1.819022e+00,5.567902e-01,-1.443936e+00,realized,-1.572450e-01,2.202628e-01,-2.907908e-01,-0.063692,0.087005,-0.107651,,,,0.157540,-0.556840,-0.350233,0.157540,-0.556840,-0.350233,-1.771486e-01,-2.739258e+00,5.000000e+00,0.295565,-0.755000,-0.335621,0.295543,-0.754868,-0.335606,0.036946,0.002797,0,b
3.350000,45,DS_interstep,0,-2.061503e+00,2.394163e+00,-7.134715e+00,1.365676e+00,2.072527e-01,-2.115387e+00,realized,-1.465902e-01,2.079678e-01,-2.657770e-01,-0.063393,0.086929,-0.107466,,,,0.157547,-0.556990,-0.350252,0.157547,-0.556990,-0.350252,2.129440e+00,-2.456877e+00,5.000000e+00,0.295560,-0.755112,-0.335645,0.295543,-0.754868,-0.335606,0.040390,0.002042,0,b
3.360000,46,DS_interstep,0,-3.252701e+00,2.185336e+00,-8.064588e+00,9.052696e-01,-9.643579e-02,-2.565099e+00,realized,-1.302776e-01,1.967243e-01,-2.407645e-01,-0.063100,0.086841,-0.107264,,,,0.157542,-0.557152,-0.350278,0.157542,-0.557152,-0.350278,3.261113e+00,-2.246685e+00,5.000000e+00,0.295542,-0.755251,-0.335675,0.295543,-0.754868,-0.335606,0.043850,0.001455,0,b
3.370000,47,DS_interstep,0,-3.936966e+00,1.814574e+00,-7.993358e+00,4.329092e-01,-3.079530e-01,-2.651482e+00,realized,-1.106327e-01,1.873791e-01,-2.157532e-01,-0.062813,0.086744,-0.107049,,,,0.157526,-0.557318,-0.350306,0.157526,-0.557318,-0.350306,3.927782e+00,-1.867138e+00,5.000000e+00,0.295509,-0.755411,-0.335705,0.295543,-0.754868,-0.335606,0.046917,0.001019,0,b
3.380000,48,DS_interstep,0,-3.749459e+00,1.846586e+00,-7.664639e+00,2.913889e-02,-3.109433e-01,-2.532621e+00,realized,-9.188831e-02,1.779418e-01,-1.907431e-01,-0.062531,0.086641,-0.106825,,,,0.157499,-0.557485,-0.350333,0.157499,-0.557485,-0.350333,3.747854e+00,-1.885643e+00,5.000000e+00,0.295462,-0.755585,-0.335733,0.295543,-0.754868,-0.335606,0.049663,0.000704,0,b
3.390000,49,DS_interstep,0,-3.194055e+00,1.779883e+00,-6.644250e+00,-2.513849e-01,-2.255690e-01,-2.129714e+00,realized,-7.584184e-02,1.689007e-01,-1.657342e-01,-0.062249,0.086535,-0.106598,,,,0.157463,-0.557649,-0.350357,0.157463,-0.557649,-0.350357,3.208456e+00,-1.806497e+00,5.000000e+00,0.295403,-0.755768,-0.335757,0.295543,-0.754868,-0.335606,0.052580,0.000480,0,b
3.400000,50,DS_interstep,0,-2.535105e+00,1.722276e+00,-5.542877e+00,-4.251310e-01,-1.072196e-01,-1.682304e+00,realized,-6.303879e-02,1.601766e-01,-1.407265e-01,-0.061967,0.086426,-0.106368,,,,0.157417,-0.557809,-0.350377,0.157417,-0.557809,-0.350377,2.559917e+00,-1.743177e+00,5.000000e+00,0.295332,-0.755954,-0.335777,0.295543,-0.754868,-0.335606,0.056158,0.000323,0,b
3.410000,51,DS_interstep,0,-2.045904e+00,1.617435e+00,-4.582108e+00,-5.427262e-01,-1.696928e-02,-1.304401e+00,realized,-5.266295e-02,1.519846e-01,-1.176887e-01,-0.061683,0.086315,-0.106137,,,,0.157363,-0.557965,-0.350393,0.157363,-0.557965,-0.350393,2.074592e+00,-1.636841e+00,4.606275e+00,0.295251,-0.756141,-0.335793,0.295543,-0.754868,-0.335606,0.060645,0.000215,0,b
3.420000,52,DS_interstep,0,-1.774389e+00,1.463650e+00,-3.739948e+00,-6.593340e-01,4.587487e-02,-9.811865e-01,realized,-4.363640e-02,1.445687e-01,-9.888161e-02,-0.061398,0.086202,-0.105907,,,,0.157302,-0.558115,-0.350404,0.157302,-0.558115,-0.350404,1.804832e+00,-1.481696e+00,3.760334e+00,0.295161,-0.756326,-0.335804,0.295543,-0.754868,-0.335606,0.066019,0.000141,0,b
3.430000,53,DS_interstep,0,-1.454874e+00,1.286273e+00,-2.809095e+00,-7.371152e-01,1.185334e-01,-6.266394e-01,realized,-3.619337e-02,1.380566e-01,-8.476318e-02,-0.061110,0.086087,-0.105679,,,,0.157235,-0.558259,-0.350412,0.157235,-0.558259,-0.350412,1.488212e+00,-1.301020e+00,2.822764e+00,0.295063,-0.756506,-0.335812,0.295543,-0.754868,-0.335606,0.072111,0.000091,0,b
3.440000,54,DS_interstep,0,-1.160338e+00,1.097010e+00,-1.877285e+00,-7.918506e-01,1.921061e-01,-2.700246e-01,realized,-3.021481e-02,1.325025e-01,-7.533328e-02,-0.060819,0.085972,-0.105453,,,,0.157163,-0.558396,-0.350415,0.157163,-0.558396,-0.350415,1.195384e+00,-1.109469e+00,1.885173e+00,0.294961,-0.756680,-0.335817,0.295543,-0.754868,-0.335606,0.078682,0.000057,0,b
3.450000,55,DS_interstep,0,-9.029323e-01,9.002619e-01,-9.932180e-01,-8.262217e-01,2.572515e-01,6.606866e-02,realized,-2.552289e-02,1.279411e-01,-7.034845e-02,-0.060527,0.085857,-0.105231,,,,0.157087,-0.558526,-0.350414,0.157087,-0.558526,-0.350414,9.381104e-01,-9.109604e-01,9.962313e-01,0.294855,-0.756847,-0.335817,0.295543,-0.754868,-0.335606,0.085474,0.000034,0,b
3.460000,56,DS_interstep,0,-6.795083e-01,7.006687e-01,-1.891671e-01,-8.405437e-01,3.076626e-01,3.652389e-01,realized,-2.195429e-02,1.243852e-01,-6.940372e-02,-0.060232,0.085741,-0.105014,,,,0.157008,-0.558649,-0.350409,0.157008,-0.558649,-0.350409,7.134844e-01,-7.099295e-01,1.882389e-01,0.294747,-0.757005,-0.335815,0.295543,-0.754868,-0.335606,0.092252,0.000020,0,b
3.470000,57,DS_interstep,0,-4.844271e-01,5.031312e-01,5.139407e-01,-8.353603e-01,3.400193e-01,6.168797e-01,realized,-1.937205e-02,1.218233e-01,-7.198952e-02,-0.059936,0.085626,-0.104801,,,,0.156928,-0.558765,-0.350400,0.156928,-0.558765,-0.350400,5.162444e-01,-5.111472e-01,-5.178765e-01,0.294639,-0.757154,-0.335810,0.295543,-0.754868,-0.335606,0.098826,0.000013,0,b
3.480000,58,DS_interstep,0,-3.206083e-01,3.136768e-01,1.091897e+00,-8.120570e-01,3.520644e-01,8.106769e-01,realized,-1.762087e-02,1.202142e-01,-7.747368e-02,-0.059639,0.085511,-0.104594,,,,0.156848,-0.558873,-0.350389,0.156848,-0.558873,-0.350389,3.500506e-01,-3.206119e-01,-1.097588e+00,0.294532,-0.757294,-0.335803,0.295543,-0.754868,-0.335606,0.105076,0.000012,0,b
3.490000,59,DS_interstep,0,-1.892578e-01,1.581766e-01,1.478289e+00,-7.719609e-01,3.439483e-01,9.211985e-01,realized,-1.653874e-02,1.193871e-01,-8.488820e-02,-0.059342,0.085397,-0.104391,,,,0.156767,-0.558975,-0.350374,0.156767,-0.558975,-0.350374,2.162560e-01,-1.642180e-01,-1.483722e+00,0.294426,-0.757424,-0.335793,0.295543,-0.754868,-0.335606,0.110956,0.000013,0,b
3.500000,60,DS_interstep,0,-9.048030e-02,4.823560e-02,1.670697e+00,-7.210206e-01,3.218129e-01,9.521554e-01,realized,-1.596102e-02,1.191125e-01,-9.325701e-02,-0.059046,0.085284,-0.104193,,,,0.156687,-0.559070,-0.350358,0.156687,-0.559070,-0.350358,1.153796e-01,-5.372291e-02,-1.674661e+00,0.294323,-0.757545,-0.335782,0.295543,-0.754868,-0.335606,0.116485,0.000016,0,b
