t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
1.610000,SS,0,1,0.100384590,-2.400822259,1.171183939,3.403522442,0.546100966,-0.175093426,0.085475580,planner_track,0.022200621,-0.010834471,-0.001030126,-0.000166374,0.292920063,0.129562361,b,2,2,3,1
1.710000,SS,0,1,0.110496869,-2.567477816,1.396186497,2.630861668,0.835229973,-0.753385406,0.950826377,planner_track,0.021108255,-0.010751375,-0.000446109,-0.000387551,0.242815007,0.127891812,b,2,2,3,1
1.810000,SS,0,1,0.120048230,-2.604971537,1.674960396,1.714395556,0.904444453,-1.363379022,1.964636037,planner_track,0.019358286,-0.010332405,0.000250696,-0.000592077,0.195896334,0.123518772,b,2,2,3,1
1.910000,SS,0,1,0.128852891,-2.616102774,1.898823056,0.897167497,1.011836234,-1.927500947,2.840663479,planner_track,0.017991278,-0.009579485,0.001044443,-0.000765671,0.153045375,0.115790554,b,2,2,3,1
2.010000,SS,0,1,0.136741801,-2.549208298,2.130852898,0.037102379,1.025360396,-2.467259925,3.662776228,planner_track,0.016387923,-0.008507467,0.001909074,-0.000894905,0.115006865,0.104127474,b,2,2,3,1
2.110000,SS,0,1,0.143578124,-2.407504939,2.281942388,-0.700442751,1.001020098,-2.915649815,4.334521084,planner_track,0.015408462,-0.007148746,0.002816835,-0.000969388,0.082357946,0.088139856,b,2,2,3,1
2.210000,SS,0,1,0.149261704,-2.202357770,2.340111300,-1.293967964,0.943186602,-3.248762831,4.815709717,planner_track,0.015486471,-0.005548786,0.003735739,-0.000982281,0.055480332,0.067919148,b,2,2,3,1
2.310000,SS,0,1,0.153731084,-1.950546205,2.307267163,-1.739113215,0.861617958,-3.436488963,5.000000000,planner_track,0.016752803,-0.003766208,0.004631823,-0.000931087,0.034545500,0.044796134,b,2,2,3,1
2.410000,SS,0,1,0.156966097,-1.665914741,2.186635405,-2.032544474,0.764355166,-3.447300625,5.000000000,planner_track,0.018991460,-0.001872360,0.005471051,-0.000817873,0.019534090,0.025408181,b,2,2,3,1
2.510000,SS,0,1,0.159012675,-1.362864491,1.989402699,-2.176083682,0.655109379,-3.254178102,4.763347385,planner_track,0.021814073,0.000049806,0.006220384,-0.000649529,0.010344887,0.032239231,b,2,2,3,1
