t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
0.0100,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,8.479328e-16,1.189326e-15,1.942890e-16,-2.319809e-16,-4.596853e-17,-9.352192e-16,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,1.284920e-14,2.692161e-12,-2.391642e-13,0.000000e+00,0.000000e+00,0.000000e+00,1.461351e-14,3.295215e-15,6.009005e-14,7.522580e-15,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.437942e-15,,2.498002e-16,4.724536e-14,1.038329e-14,1.872434e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.280103e+00,5.280103e+00,48,1,0,0,NMPC_BYPASSED,8.479328e-16,1.189326e-15,1.942890e-16,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.479328e-16,1.189326e-15,1.942890e-16,1
0.0200,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.831205e-09,-9.805798e-10,1.185901e-09,2.915495e-11,-4.902765e-12,5.927795e-12,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-4.573909e-13,6.827102e-12,9.775661e-13,0.000000e+00,0.000000e+00,0.000000e+00,4.845661e-14,6.193498e-15,2.064656e-13,3.541668e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.810697e-09,,3.988766e-09,6.952636e-14,-1.074447e-15,3.120537e-13,,,,,5.861472e+00,5.861472e+00,94,1,0,0,NMPC_BYPASSED,5.710729e-09,-1.007057e-09,7.084290e-10,2.550539e-16,5.751236e-17,1.048769e-15,2.362268e-12,5.191645e-13,9.362168e-12,1.181134e-10,2.595822e-11,4.681084e-10,0.000000e+00,0.000000e+00,0.000000e+00,5.831205e-09,-9.805798e-10,1.185901e-09,1
0.0300,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.124876e-09,-2.293048e-09,5.439517e-09,5.477714e-11,-1.636743e-11,3.312401e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-9.690255e-13,1.043041e-11,2.217007e-12,0.000000e+00,0.000000e+00,0.000000e+00,9.388380e-14,3.409911e-15,4.095893e-13,9.210284e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.139420e-09,,3.948225e-09,8.790976e-14,-9.113682e-15,3.914483e-13,,,,,6.015378e+00,6.015378e+00,102,1,0,0,NMPC_BYPASSED,5.065696e-09,-2.264350e-09,5.111885e-09,8.457274e-16,1.080969e-16,3.603504e-15,3.476318e-12,-5.372237e-14,1.560268e-11,5.570249e-11,-2.864434e-11,3.120258e-10,0.000000e+00,0.000000e+00,0.000000e+00,5.124876e-09,-2.293048e-09,5.439517e-09,1
0.0400,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,3.217155e-09,-1.372922e-09,6.561281e-09,7.085971e-11,-2.323102e-11,6.592769e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.405760e-12,1.310811e-11,3.211873e-12,0.000000e+00,0.000000e+00,0.000000e+00,1.487094e-13,-3.760085e-15,6.486157e-13,1.746013e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.808827e-09,,2.934743e-09,1.021667e-13,-1.606365e-14,4.400729e-13,,,,,6.304036e+00,6.304036e+00,110,1,0,0,NMPC_BYPASSED,3.166800e-09,-1.352368e-09,6.343215e-09,1.638581e-15,5.951418e-17,7.148682e-15,4.395488e-12,-4.556841e-13,1.957242e-11,4.595851e-11,-2.009809e-11,1.984867e-10,0.000000e+00,0.000000e+00,0.000000e+00,3.217155e-09,-1.372922e-09,6.561281e-09,1
0.0500,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.428394e-09,-7.339331e-10,7.453343e-09,7.799792e-11,-2.689941e-11,1.031900e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.736982e-12,1.483173e-11,3.854596e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.098132e-13,-1.396486e-14,9.093049e-13,2.755370e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.604681e-09,,2.630443e-09,1.097375e-13,-1.957763e-14,4.684128e-13,,,,,6.757359e+00,6.757359e+00,112,1,0,0,NMPC_BYPASSED,1.387640e-09,-7.157549e-10,7.309767e-09,2.595469e-15,-6.562586e-17,1.132048e-14,5.108337e-12,-8.031824e-13,2.200365e-11,3.564247e-11,-1.737491e-11,1.215614e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.428394e-09,-7.339331e-10,7.453343e-09,1
0.0600,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.003031e-10,-1.986862e-10,7.699021e-09,7.849552e-11,-2.789147e-11,1.416789e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.984078e-12,1.576458e-11,4.185437e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.729887e-13,-2.542268e-14,1.182209e-12,3.869931e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.038840e-09,,3.129337e-09,1.094418e-13,-2.042531e-14,4.832877e-13,,,,,7.488310e+00,7.488310e+00,124,1,0,0,NMPC_BYPASSED,7.588574e-11,-1.889222e-10,7.604734e-09,3.661931e-15,-2.437328e-16,1.587036e-14,5.486873e-12,-9.788814e-13,2.342064e-11,1.892681e-11,-8.784950e-12,7.084977e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.003031e-10,-1.986862e-10,7.699021e-09,1
0.0700,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-7.762028e-10,1.006501e-11,7.774142e-09,7.461072e-11,-2.783976e-11,1.805416e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.189060e-12,1.608569e-11,4.262959e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.337503e-13,-3.669836e-14,1.460947e-12,5.029520e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.227309e-09,,3.525869e-09,1.014767e-13,-1.903482e-14,4.890438e-13,,,,,7.413448e+00,7.413448e+00,118,1,0,0,NMPC_BYPASSED,-7.809405e-10,1.320594e-11,7.712770e-09,4.764551e-15,-4.437095e-16,2.063343e-14,5.472090e-12,-1.021266e-12,2.416439e-11,-7.391685e-13,-2.119213e-12,3.718731e-11,0.000000e+00,0.000000e+00,0.000000e+00,-7.762028e-10,1.006501e-11,7.774142e-09,1
0.0800,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.306085e-09,1.540635e-11,7.665851e-09,6.807680e-11,-2.776135e-11,2.188608e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.401974e-12,1.595691e-11,4.159365e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.880157e-13,-4.680719e-14,1.741124e-12,6.196517e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.601325e-09,,3.769488e-09,8.705875e-14,-1.641735e-14,4.884113e-13,,,,,7.340311e+00,7.340311e+00,118,1,0,0,NMPC_BYPASSED,-1.291252e-09,1.288250e-11,7.626983e-09,5.825041e-15,-6.405073e-16,2.549834e-14,5.073836e-12,-9.517409e-13,2.445219e-11,-1.991269e-11,3.476235e-12,1.439025e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.306085e-09,1.540635e-11,7.665851e-09,1
0.0900,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.579786e-09,-1.268059e-10,7.449386e-09,6.017476e-11,-2.839399e-11,2.560959e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.668712e-12,1.550298e-11,3.929778e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.325935e-13,-5.526666e-14,2.019588e-12,7.349174e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.905032e-09,,3.892262e-09,6.788643e-14,-1.335422e-14,4.831189e-13,,,,,7.425576e+00,7.425576e+00,120,1,0,0,NMPC_BYPASSED,-1.548101e-09,-1.325279e-10,7.426516e-09,6.772151e-15,-8.169396e-16,3.038834e-14,4.352937e-12,-8.208673e-13,2.442057e-11,-3.604494e-11,6.543682e-12,-1.581283e-12,0.000000e+00,0.000000e+00,0.000000e+00,-1.579786e-09,-1.268059e-10,7.449386e-09,1
0.1000,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.684459e-09,-3.408819e-10,7.129479e-09,5.174978e-11,-3.009695e-11,2.917297e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-3.025488e-12,1.481851e-11,3.624312e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.652621e-13,-6.206498e-14,2.294005e-12,8.484894e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.034005e-09,,3.898235e-09,4.579309e-14,-1.068651e-14,4.743139e-13,,,,,7.992321e+00,7.992321e+00,126,1,0,0,NMPC_BYPASSED,-1.639930e-09,-3.478710e-10,7.118519e-09,7.550181e-15,-9.645851e-16,3.524846e-14,3.394322e-12,-6.677112e-13,2.415594e-11,-4.793079e-11,7.657806e-12,-1.323106e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.684459e-09,-3.408819e-10,7.129479e-09,1
0.1100,SS,0,b,799.6034,0.0048,0,1,0,,,3.681655e-01,-8.673479e-01,3.550458e-01,1.006924e+00,8.747270e-01,-1.322299e+00,2.208859e+00,2.718948e+00,-6.048992e-01,1.033753e+00,-1.201801e-01,-1.612217e-02,3.191157e-02,-2.259076e-02,-3.541220e-02,-6.153648e-01,-3.500302e-01,-2.212636e-03,-5.878426e-01,-3.466724e-01,4.325461e-02,1.571004e-03,1.109926e-03,-6.026394e-04,5.463443e-03,4.575945e-03,5.754498e-04,-7.274589e-05,6.182775e-05,-4.907712e-05,4.618175e-05,3.948296e-03,1.766222e-01,-8.155402e-01,-3.435527e-01,1.766288e-01,-8.155784e-01,-3.435778e-01,5.132351e-01,4.830978e-03,1,1,7.971257e+01,2.123204e+01,14,2.221519e+00,7.131423e+00,1.118034e+00,-3.407826e-05,2.579545e-05,-1.012302e-05,-4.381114e-21,-4.676741e-21,4.935822e-21,8.088783e-21,5.625426e+01,6.063288e+00,882,10,0,0,Solve_Succeeded,-5.920796e-01,1.024436e+00,-1.196692e-01,-9.499828e-07,8.375885e-07,-7.559867e-07,-1.489834e-03,1.125762e-03,-5.003449e-04,-1.132884e-02,8.190124e-03,-9.842647e-06,0.000000e+00,0.000000e+00,0.000000e+00,-6.048992e-01,1.033753e+00,-1.201801e-01,1
0.2100,SS,0,b,797.4620,0.0121,0,1,0,,,3.724647e-01,-1.093203e+00,4.248581e-01,1.230580e+00,1.092254e+00,-1.196314e+00,2.499978e+00,2.978939e+00,-4.144067e-01,1.111207e+00,-4.853268e-01,-3.879511e-02,8.124363e-02,-3.989160e-02,-3.513159e-02,-6.151692e-01,-3.501253e-01,5.280118e-03,-5.825752e-01,-3.461437e-01,5.207040e-02,4.366896e-03,2.576045e-03,-1.302837e-03,7.765676e-03,6.224514e-03,1.331786e-04,-3.938036e-04,3.235088e-04,-1.305917e-04,2.783092e-04,2.101078e-02,1.766830e-01,-8.153832e-01,-3.434219e-01,1.769186e-01,-8.154396e-01,-3.435588e-01,2.397580e+00,1.212055e-02,1,1,7.263310e+01,2.934821e+01,18,2.872943e+00,8.001412e+00,1.428083e+00,-7.156040e-05,6.286556e-05,-1.907134e-05,,,,,5.174306e+01,5.468751e+00,874,10,0,0,Solve_Succeeded,-4.040056e-01,1.099595e+00,-4.817299e-01,-6.170736e-06,5.035246e-06,-2.094121e-06,-3.444221e-03,2.968099e-03,-8.980074e-04,-6.950654e-03,8.639214e-03,-2.696829e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.144067e-01,1.111207e+00,-4.853268e-01,1
0.3100,SS,0,b,792.2144,0.0258,0,1,0,,,4.090000e-01,-1.200460e+00,4.115013e-01,1.333311e+00,1.316157e+00,-8.024193e-01,2.499998e+00,2.937028e+00,-4.802963e-01,1.218700e+00,-4.747237e-01,-5.985079e-02,1.351611e-01,-6.230803e-02,-3.455798e-02,-6.148446e-01,-3.502951e-01,1.364453e-02,-5.776553e-01,-3.457373e-01,6.105163e-02,7.658414e-03,3.917782e-03,-2.068412e-03,1.031845e-02,8.155730e-03,-3.970849e-04,-8.979916e-04,8.048582e-04,-2.758873e-04,1.047520e-03,4.968709e-02,1.767033e-01,-8.151286e-01,-3.431560e-01,1.776881e-01,-8.150709e-01,-3.435083e-01,5.376947e+00,2.580701e-02,1,1,7.244841e+01,2.119783e+01,13,3.321965e+00,8.095714e+00,1.765564e+00,-1.035737e-04,1.027022e-04,-3.028479e-05,,,,,4.985754e+01,5.438859e+00,816,10,0,0,Solve_Succeeded,-4.674346e-01,1.204291e+00,-4.708617e-01,-1.465260e-05,1.303970e-05,-4.516957e-06,-5.023629e-03,4.943512e-03,-1.466317e-03,-7.823440e-03,9.452371e-03,-2.391169e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.802963e-01,1.218700e+00,-4.747237e-01,1
0.4100,SS,0,b,782.7202,0.0529,0,1,0,,,4.704880e-01,-1.234821e+00,3.867993e-01,1.376865e+00,1.559396e+00,-3.586629e-01,2.499999e+00,2.968223e+00,-5.801752e-01,1.270799e+00,-4.378423e-01,-8.598456e-02,1.933104e-01,-8.226290e-02,-3.363686e-02,-6.143796e-01,-3.505405e-01,2.229983e-02,-5.728513e-01,-3.453717e-01,6.985862e-02,1.149383e-02,5.586495e-03,-2.810466e-03,1.304272e-02,9.943300e-03,-9.794672e-04,-1.600188e-03,1.521419e-03,-4.780065e-04,2.614717e-03,8.505361e-02,1.766077e-01,-8.147649e-01,-3.427360e-01,1.791049e-01,-8.143921e-01,-3.434153e-01,9.073803e+00,5.292951e-02,1,1,7.412307e+01,1.975992e+01,12,3.661107e+00,8.058616e+00,2.185026e+00,-1.405362e-04,1.444705e-04,-3.934079e-05,,,,,5.168922e+01,5.778543e+00,820,10,0,0,Solve_Succeeded,-5.643679e-01,1.254060e+00,-4.338545e-01,-2.654060e-05,2.512876e-05,-7.953229e-06,-6.850703e-03,7.028456e-03,-1.924941e-03,-8.929978e-03,9.686005e-03,-2.054905e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.801752e-01,1.270799e+00,-4.378423e-01,1
0.5100,SS,0,b,768.1381,0.0955,0,1,0,,,5.376377e-01,-1.197434e+00,3.533442e-01,1.359321e+00,1.743900e+00,1.129558e-01,2.499999e+00,3.050237e+00,-6.543090e-01,1.242621e+00,-4.271254e-01,-1.160622e-01,2.519129e-01,-1.010606e-01,-3.232706e-02,-6.137516e-01,-3.508566e-01,3.187341e-02,-5.688781e-01,-3.452196e-01,7.853090e-02,1.564968e-02,7.498790e-03,-3.488461e-03,1.597039e-02,1.187188e-02,-1.569327e-03,-2.522709e-03,2.474639e-03,-7.271115e-04,5.160875e-03,1.250615e-01,1.763282e-01,-8.142724e-01,-3.421586e-01,1.812821e-01,-8.133489e-01,-3.432725e-01,1.318677e+01,9.548752e-02,1,1,7.163630e+01,2.569929e+01,16,3.867518e+00,7.806429e+00,2.564416e+00,-1.804300e-04,1.851266e-04,-4.705691e-05,,,,,4.982340e+01,5.146679e+00,822,10,0,0,Solve_Succeeded,-6.357470e-01,1.224237e+00,-4.229525e-01,-4.224421e-05,4.135824e-05,-1.222276e-05,-8.828898e-03,9.070419e-03,-2.315043e-03,-9.690875e-03,9.271997e-03,-1.845647e-03,0.000000e+00,0.000000e+00,0.000000e+00,-6.543090e-01,1.242621e+00,-4.271254e-01,1
0.6100,SS,0,b,747.9438,0.1505,0,1,0,,,6.182636e-01,-1.100433e+00,3.139559e-01,1.300681e+00,1.876713e+00,5.598268e-01,2.500000e+00,3.175760e+00,-7.500628e-01,1.157310e+00,-4.037881e-01,-1.505092e-01,3.080654e-01,-1.187999e-01,-3.060808e-02,-6.129405e-01,-3.512343e-01,4.158273e-02,-5.650570e-01,-3.451044e-01,8.684425e-02,1.995759e-02,9.699698e-03,-4.054345e-03,1.899763e-02,1.397044e-02,-2.105508e-03,-3.683684e-03,3.650548e-03,-1.015869e-03,8.802954e-03,1.680858e-01,1.758060e-01,-8.136247e-01,-3.414381e-01,1.842838e-01,-8.119107e-01,-3.430755e-01,1.747324e+01,1.505302e-01,1,1,7.698564e+01,2.013778e+01,13,3.977677e+00,7.496368e+00,2.839646e+00,-2.242957e-04,2.223341e-04,-5.328595e-05,,,,,5.181028e+01,5.643331e+00,848,10,0,0,Solve_Succeeded,-7.280812e-01,1.137921e+00,-3.996361e-01,-6.207071e-05,6.150805e-05,-1.719845e-05,-1.099638e-02,1.094944e-02,-2.633451e-03,-1.092314e-02,8.377559e-03,-1.501354e-03,0.000000e+00,0.000000e+00,0.000000e+00,-7.500628e-01,1.157310e+00,-4.037881e-01,1
0.7100,SS,0,b,721.9209,0.2134,0,1,0,,,6.869513e-01,-9.663639e-01,2.837337e-01,1.219125e+00,1.917552e+00,9.337410e-01,2.500000e+00,3.286165e+00,-8.239516e-01,1.036354e+00,-3.910879e-01,-1.891350e-01,3.596436e-01,-1.354829e-01,-2.847457e-02,-6.119214e-01,-3.516588e-01,5.193086e-02,-5.623734e-01,-3.452377e-01,9.466401e-02,2.428955e-02,1.217736e-02,-4.450437e-03,2.207490e-02,1.612466e-02,-2.578771e-03,-5.106511e-03,5.024175e-03,-1.335726e-03,1.359762e-02,2.128742e-01,1.749935e-01,-8.127920e-01,-3.406036e-01,1.881293e-01,-8.100681e-01,-3.428231e-01,2.172837e+01,2.133643e-01,1,1,7.297006e+01,2.260663e+01,15,4.005130e+00,7.085545e+00,3.013251e+00,-2.717791e-04,2.546004e-04,-5.817818e-05,,,,,5.231120e+01,5.730540e+00,860,10,0,0,Solve_Succeeded,-7.986821e-01,1.016456e+00,-3.869167e-01,-8.643038e-05,8.515779e-05,-2.272976e-05,-1.335139e-02,1.258636e-02,-2.882739e-03,-1.183174e-02,7.226876e-03,-1.265723e-03,0.000000e+00,0.000000e+00,0.000000e+00,-8.239516e-01,1.036354e+00,-3.910879e-01,1
0.8100,SS,0,b,690.1407,0.2789,0,1,0,,,7.482378e-01,-8.122550e-01,2.664713e-01,1.136057e+00,1.871840e+00,1.216283e+00,2.500000e+00,3.351586e+00,-8.904395e-01,8.912674e-01,-3.878874e-01,-2.314015e-01,4.053260e-01,-1.517365e-01,-2.593268e-02,-6.106717e-01,-3.521108e-01,6.228612e-02,-5.599206e-01,-3.454140e-01,1.019955e-01,2.853156e-02,1.490131e-02,-4.643325e-03,2.511040e-02,1.845470e-02,-2.912896e-03,-6.809286e-03,6.564348e-03,-1.680628e-03,1.954514e-02,2.587545e-01,1.738592e-01,-8.117474e-01,-3.396961e-01,1.927990e-01,-8.078307e-01,-3.425167e-01,2.577286e+01,2.788916e-01,1,1,7.203265e+01,2.056150e+01,13,3.974106e+00,6.681239e+00,3.085337e+00,-3.223800e-04,2.810411e-04,-6.217675e-05,-1.799548e-07,3.472006e-07,1.643077e-08,3.914102e-07,5.131099e+01,5.430848e+00,850,10,0,0,Solve_Succeeded,-8.617078e-01,8.713156e-01,-3.836707e-01,-1.156447e-04,1.117725e-04,-2.870625e-05,-1.586222e-02,1.393512e-02,-3.085841e-03,-1.275384e-02,5.904852e-03,-1.102215e-03,0.000000e+00,0.000000e+00,0.000000e+00,-8.904395e-01,8.912674e-01,-3.878874e-01,1
0.9100,SS,0,b,652.9337,0.3427,0,1,0,,,7.795033e-01,-6.600298e-01,2.779516e-01,1.058547e+00,1.718496e+00,1.391299e+00,2.500000e+00,3.337505e+00,-9.179443e-01,7.469452e-01,-4.098991e-01,-2.761588e-01,4.445869e-01,-1.683698e-01,-2.299872e-02,-6.091719e-01,-3.525678e-01,7.266993e-02,-5.583933e-01,-3.457631e-01,1.085231e-01,3.259313e-02,1.778161e-02,-4.603207e-03,2.806155e-02,2.084415e-02,-3.095168e-03,-8.805910e-03,8.236911e-03,-2.047528e-03,2.659336e-02,3.051004e-01,1.723893e-01,-8.104701e-01,-3.387651e-01,1.982383e-01,-8.052246e-01,-3.421597e-01,2.944776e+01,3.427316e-01,1,1,7.065169e+01,1.966212e+01,13,3.876052e+00,6.247037e+00,3.052307e+00,-3.744577e-04,3.015821e-04,-6.607118e-05,,,,,4.949324e+01,5.755766e+00,830,10,0,0,Solve_Succeeded,-8.862109e-01,7.271674e-01,-4.054091e-01,-1.499715e-04,1.407573e-04,-3.506687e-05,-1.845836e-02,1.498734e-02,-3.278835e-03,-1.312505e-02,4.649687e-03,-1.176111e-03,0.000000e+00,0.000000e+00,0.000000e+00,-9.179443e-01,7.469452e-01,-4.098991e-01,1
1.0100,SS,0,b,610.8547,0.4018,0,1,0,,,7.747401e-01,-5.238588e-01,3.274482e-01,9.908949e-01,1.463854e+00,1.457351e+00,2.500000e+00,3.242952e+00,-9.034181e-01,6.162117e-01,-4.645553e-01,-3.215654e-01,4.778014e-01,-1.868804e-01,-1.969575e-02,-6.074126e-01,-3.530060e-01,8.285527e-02,-5.572182e-01,-3.461642e-01,1.143809e-01,3.640448e-02,2.067918e-02,-4.329005e-03,3.089869e-02,2.326615e-02,-3.090937e-03,-1.109686e-02,1.000979e-02,-2.439550e-03,3.464140e-02,3.516028e-01,1.705920e-01,-8.089499e-01,-3.378636e-01,2.043634e-01,-8.022898e-01,-3.417577e-01,3.261364e+01,4.017825e-01,1,1,7.423083e+01,1.955618e+01,13,3.709288e+00,5.841028e+00,2.911593e+00,-4.255318e-04,3.168239e-04,-7.106567e-05,,,,,5.283673e+01,5.817203e+00,832,10,0,0,Solve_Succeeded,-8.692653e-01,5.967143e-01,-4.594657e-01,-1.894438e-04,1.715467e-04,-4.185388e-05,-2.101566e-02,1.577126e-02,-3.521238e-03,-1.294773e-02,3.554559e-03,-1.526503e-03,0.000000e+00,0.000000e+00,0.000000e+00,-9.034181e-01,6.162117e-01,-4.645553e-01,1
