t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
1.610000,SS,0,1,0.101483475,-2.353808306,1.239785372,3.438531722,0.696514337,-0.257065411,0.292136931,planner_track,0.018444339,-0.009351513,-0.000617615,-0.000070196,0.292898549,0.128046375,b,2,2,3,1
1.710000,SS,0,1,0.111385547,-2.502184690,1.449164953,2.745028194,0.793347855,-0.900858688,1.236761722,planner_track,0.016210593,-0.009438423,-0.000129803,-0.000245332,0.242770788,0.125632187,b,2,2,3,1
1.810000,SS,0,1,0.120687957,-2.542085997,1.699262788,1.896190188,0.915400841,-1.483843638,2.169380328,planner_track,0.014509601,-0.009250601,0.000456797,-0.000411912,0.195829746,0.120624587,b,2,2,3,1
1.910000,SS,0,1,0.129208847,-2.545054492,1.898758714,1.143115418,0.990161120,-2.036533491,3.017272159,planner_track,0.013432806,-0.008780580,0.001127331,-0.000558487,0.152958247,0.112453061,b,2,2,3,1
2.010000,SS,0,1,0.136791743,-2.473239707,2.104897421,0.334703997,0.988215490,-2.551563411,3.789435830,planner_track,0.013084971,-0.008033103,0.001861970,-0.000674017,0.114901965,0.100578006,b,2,2,3,1
2.110000,SS,0,1,0.143312326,-2.333989737,2.229760734,-0.358805584,0.951192841,-2.971026745,4.402843191,planner_track,0.014269044,-0.007027514,0.002638617,-0.000749466,0.082238811,0.084640406,b,2,2,3,1
2.210000,SS,0,1,0.148683734,-2.134288919,2.264265592,-0.922947230,0.881447178,-3.271733642,4.822018559,planner_track,0.016842911,-0.005794611,0.003431214,-0.000778221,0.055350381,0.064784694,b,2,2,3,1
2.310000,SS,0,1,0.152860041,-1.891763901,2.211136968,-1.354178266,0.792162316,-3.423360444,5.000000000,planner_track,0.020321599,-0.004377080,0.004211723,-0.000756835,0.034406716,0.042571198,b,2,2,3,1
2.410000,SS,0,1,0.155840595,-1.619746549,2.074739825,-1.650564364,0.691883712,-3.395459181,4.933733684,planner_track,0.024270661,-0.002829194,0.004951552,-0.000685325,0.019384535,0.025817624,b,2,2,3,1
2.510000,SS,0,1,0.157687508,-1.331769863,1.867233489,-1.815351989,0.584618167,-3.161723453,4.562818309,planner_track,0.028419563,-0.001216093,0.005622521,-0.000567518,0.010177294,0.035102057,b,2,2,3,1
2.610000,SS,0,1,0.158524223,-1.043433922,1.607378292,-1.857189569,0.469627231,-2.699420743,3.868846664,planner_track,0.032685097,0.000386330,0.006197319,-0.000411146,0.006469801,0.059300161,b,2,2,3,1
2.710000,SS,0,1,0.158537788,-0.772291503,1.319492356,-1.789557104,0.340593376,-1.990201792,2.825239567,planner_track,0.037169453,0.001891351,0.006649416,-0.000227624,0.005965755,0.082944887,b,2,2,3,1
2.810000,SS,0,1,0.157988132,-0.537875840,1.032416016,-1.631708002,0.182313266,-1.042587104,1.549509503,planner_track,0.042113672,0.003201161,0.006952603,-0.000031640,0.005912542,0.100427028,b,2,2,3,1
2.910000,SS,0,1,0.157109873,-0.366297469,0.788778164,-1.394795911,0.259770498,-0.699102619,1.384794977,planner_track,0.042371885,0.004241145,0.007081593,0.000157814,0.005701987,0.109924027,b,2,2,3,1
3.010000,SS,0,1,0.155960035,-0.248747753,0.684885156,-0.949017271,0.249575248,-0.655572999,1.130277131,planner_track,0.038462623,0.005020997,0.007048282,0.000321410,0.005428675,0.112597449,b,2,2,3,1
3.110000,SS,0,1,0.154580622,-0.182596485,0.574056958,-0.712035517,0.195101953,-0.557041304,0.991603917,planner_track,0.035413582,0.005565562,0.006883982,0.000451777,0.005165077,0.110154062,b,2,2,3,1
