t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms
0.0100,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,8.479328e-16,1.189326e-15,1.942890e-16,-2.319809e-16,-4.596853e-17,-9.352192e-16,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,1.284920e-14,2.692161e-12,-2.391642e-13,0.000000e+00,0.000000e+00,0.000000e+00,1.461351e-14,3.295215e-15,6.009005e-14,7.522580e-15,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.437942e-15,,2.498002e-16,4.724536e-14,1.038329e-14,1.872434e-13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0200,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.831205e-09,-9.805798e-10,1.185901e-09,2.915495e-11,-4.902765e-12,5.927795e-12,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-4.573909e-13,6.827102e-12,9.775661e-13,0.000000e+00,0.000000e+00,0.000000e+00,4.845661e-14,6.193498e-15,2.064656e-13,3.541668e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.810697e-09,,3.988766e-09,6.952636e-14,-1.074447e-15,3.120537e-13,,,,
0.0300,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.124876e-09,-2.293048e-09,5.439517e-09,5.477714e-11,-1.636743e-11,3.312401e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-9.690255e-13,1.043041e-11,2.217007e-12,0.000000e+00,0.000000e+00,0.000000e+00,9.388380e-14,3.409911e-15,4.095893e-13,9.210284e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.139420e-09,,3.948225e-09,8.790976e-14,-9.113682e-15,3.914483e-13,,,,
0.0400,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,3.217155e-09,-1.372922e-09,6.561281e-09,7.085971e-11,-2.323102e-11,6.592769e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.405760e-12,1.310811e-11,3.211873e-12,0.000000e+00,0.000000e+00,0.000000e+00,1.487094e-13,-3.760085e-15,6.486157e-13,1.746013e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.808827e-09,,2.934743e-09,1.021667e-13,-1.606365e-14,4.400729e-13,,,,
0.0500,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.428394e-09,-7.339331e-10,7.453343e-09,7.799792e-11,-2.689941e-11,1.031900e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.736982e-12,1.483173e-11,3.854596e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.098132e-13,-1.396486e-14,9.093049e-13,2.755370e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.604681e-09,,2.630443e-09,1.097375e-13,-1.957763e-14,4.684128e-13,,,,
0.0600,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.003031e-10,-1.986862e-10,7.699021e-09,7.849552e-11,-2.789147e-11,1.416789e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.984078e-12,1.576458e-11,4.185437e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.729887e-13,-2.542268e-14,1.182209e-12,3.869931e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.038840e-09,,3.129337e-09,1.094418e-13,-2.042531e-14,4.832877e-13,,,,
0.0700,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-7.762028e-10,1.006501e-11,7.774142e-09,7.461072e-11,-2.783976e-11,1.805416e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.189060e-12,1.608569e-11,4.262959e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.337503e-13,-3.669836e-14,1.460947e-12,5.029520e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.227309e-09,,3.525869e-09,1.014767e-13,-1.903482e-14,4.890438e-13,,,,
0.0800,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.306085e-09,1.540635e-11,7.665851e-09,6.807680e-11,-2.776135e-11,2.188608e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.401974e-12,1.595691e-11,4.159365e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.880157e-13,-4.680719e-14,1.741124e-12,6.196517e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.601325e-09,,3.769488e-09,8.705875e-14,-1.641735e-14,4.884113e-13,,,,
0.0900,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.579786e-09,-1.268059e-10,7.449386e-09,6.017476e-11,-2.839399e-11,2.560959e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.668712e-12,1.550298e-11,3.929778e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.325935e-13,-5.526666e-14,2.019588e-12,7.349174e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.905032e-09,,3.892262e-09,6.788643e-14,-1.335422e-14,4.831189e-13,,,,
0.1000,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.684459e-09,-3.408819e-10,7.129479e-09,5.174978e-11,-3.009695e-11,2.917297e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-3.025488e-12,1.481851e-11,3.624312e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.652621e-13,-6.206498e-14,2.294005e-12,8.484894e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.034005e-09,,3.898235e-09,4.579309e-14,-1.068651e-14,4.743139e-13,,,,
0.1100,SS,0,b,799.6034,0.0048,0,1,0,,,3.681655e-01,-8.673479e-01,3.550458e-01,1.006924e+00,8.747270e-01,-1.322299e+00,2.208859e+00,2.718948e+00,-6.048992e-01,1.033753e+00,-1.201801e-01,-1.612217e-02,3.191157e-02,-2.259076e-02,-3.541220e-02,-6.153648e-01,-3.500302e-01,-2.212636e-03,-5.878426e-01,-3.466724e-01,4.325461e-02,1.571004e-03,1.109926e-03,-6.026394e-04,5.463443e-03,4.575945e-03,5.754499e-04,-7.274589e-05,6.182775e-05,-4.907711e-05,4.618176e-05,3.948296e-03,1.766222e-01,-8.155402e-01,-3.435527e-01,1.766288e-01,-8.155784e-01,-3.435778e-01,5.132351e-01,4.830978e-03,1,1,5.797766e+01,1.947734e+01,14,2.221519e+00,7.131423e+00,1.118034e+00,-3.407826e-05,2.579545e-05,-1.012302e-05,-4.381114e-21,-4.676741e-21,4.935822e-21,8.088783e-21
0.2100,SS,0,b,797.4620,0.0121,0,1,0,,,3.724647e-01,-1.093203e+00,4.248581e-01,1.230580e+00,1.092254e+00,-1.196314e+00,2.499978e+00,2.978939e+00,-4.144067e-01,1.111207e+00,-4.853268e-01,-3.879511e-02,8.124363e-02,-3.989160e-02,-3.513159e-02,-6.151692e-01,-3.501253e-01,5.280118e-03,-5.825752e-01,-3.461437e-01,5.207040e-02,4.366896e-03,2.576045e-03,-1.302837e-03,7.765676e-03,6.224514e-03,1.331786e-04,-3.938036e-04,3.235088e-04,-1.305917e-04,2.783092e-04,2.101078e-02,1.766830e-01,-8.153832e-01,-3.434219e-01,1.769186e-01,-8.154396e-01,-3.435588e-01,2.397580e+00,1.212055e-02,1,1,6.437093e+01,2.474800e+01,14,2.872943e+00,8.001412e+00,1.428083e+00,-7.156040e-05,6.286556e-05,-1.907134e-05,,,,
0.3100,SS,0,b,792.2144,0.0258,0,1,0,,,4.090000e-01,-1.200460e+00,4.115013e-01,1.333311e+00,1.316157e+00,-8.024193e-01,2.499998e+00,2.937028e+00,-4.802963e-01,1.218700e+00,-4.747237e-01,-5.985079e-02,1.351611e-01,-6.230803e-02,-3.455798e-02,-6.148446e-01,-3.502951e-01,1.364453e-02,-5.776553e-01,-3.457373e-01,6.105163e-02,7.658414e-03,3.917782e-03,-2.068412e-03,1.031845e-02,8.155730e-03,-3.970848e-04,-8.979916e-04,8.048582e-04,-2.758873e-04,1.047520e-03,4.968709e-02,1.767033e-01,-8.151286e-01,-3.431560e-01,1.776881e-01,-8.150709e-01,-3.435083e-01,5.376947e+00,2.580701e-02,1,1,5.747870e+01,2.164602e+01,13,3.321965e+00,8.095714e+00,1.765564e+00,-1.035737e-04,1.027022e-04,-3.028479e-05,,,,
0.4100,SS,0,b,782.7202,0.0529,0,1,0,,,4.704880e-01,-1.234821e+00,3.867993e-01,1.376865e+00,1.559395e+00,-3.586629e-01,2.499999e+00,2.968223e+00,-5.801752e-01,1.270799e+00,-4.378423e-01,-8.598456e-02,1.933104e-01,-8.226290e-02,-3.363686e-02,-6.143796e-01,-3.505405e-01,2.229983e-02,-5.728513e-01,-3.453717e-01,6.985862e-02,1.149383e-02,5.586495e-03,-2.810466e-03,1.304272e-02,9.943300e-03,-9.794671e-04,-1.600188e-03,1.521419e-03,-4.780065e-04,2.614717e-03,8.505361e-02,1.766077e-01,-8.147649e-01,-3.427360e-01,1.791049e-01,-8.143921e-01,-3.434153e-01,9.073803e+00,5.292951e-02,1,1,5.920468e+01,2.269302e+01,13,3.661107e+00,8.058616e+00,2.185026e+00,-1.405362e-04,1.444705e-04,-3.934079e-05,,,,
0.5100,SS,0,b,768.1381,0.0955,0,1,0,,,5.376377e-01,-1.197434e+00,3.533442e-01,1.359321e+00,1.743900e+00,1.129559e-01,2.499999e+00,3.050237e+00,-6.543090e-01,1.242621e+00,-4.271254e-01,-1.160622e-01,2.519129e-01,-1.010606e-01,-3.232706e-02,-6.137516e-01,-3.508566e-01,3.187341e-02,-5.688781e-01,-3.452196e-01,7.853090e-02,1.564968e-02,7.498790e-03,-3.488461e-03,1.597039e-02,1.187188e-02,-1.569327e-03,-2.522709e-03,2.474639e-03,-7.271115e-04,5.160875e-03,1.250615e-01,1.763282e-01,-8.142724e-01,-3.421586e-01,1.812821e-01,-8.133489e-01,-3.432725e-01,1.318677e+01,9.548752e-02,1,1,6.249663e+01,2.385413e+01,16,3.867518e+00,7.806429e+00,2.564416e+00,-1.804300e-04,1.851266e-04,-4.705691e-05,,,,
0.6100,SS,0,b,747.9438,0.1505,0,1,0,,,6.182636e-01,-1.100433e+00,3.139559e-01,1.300681e+00,1.876713e+00,5.598269e-01,2.500000e+00,3.175760e+00,-7.500628e-01,1.157310e+00,-4.037881e-01,-1.505092e-01,3.080654e-01,-1.187999e-01,-3.060808e-02,-6.129405e-01,-3.512343e-01,4.158273e-02,-5.650570e-01,-3.451044e-01,8.684425e-02,1.995759e-02,9.699698e-03,-4.054345e-03,1.899763e-02,1.397044e-02,-2.105508e-03,-3.683684e-03,3.650548e-03,-1.015869e-03,8.802954e-03,1.680858e-01,1.758060e-01,-8.136247e-01,-3.414381e-01,1.842838e-01,-8.119107e-01,-3.430755e-01,1.747324e+01,1.505302e-01,1,1,7.003205e+01,2.051282e+01,13,3.977677e+00,7.496368e+00,2.839646e+00,-2.242957e-04,2.223341e-04,-5.328595e-05,,,,
0.7100,SS,0,b,721.9209,0.2134,0,1,0,,,6.869512e-01,-9.663639e-01,2.837337e-01,1.219125e+00,1.917552e+00,9.337410e-01,2.500000e+00,3.286164e+00,-8.239516e-01,1.036354e+00,-3.910879e-01,-1.891350e-01,3.596436e-01,-1.354829e-01,-2.847457e-02,-6.119214e-01,-3.516588e-01,5.193086e-02,-5.623734e-01,-3.452377e-01,9.466401e-02,2.428955e-02,1.217736e-02,-4.450437e-03,2.207490e-02,1.612466e-02,-2.578771e-03,-5.106511e-03,5.024175e-03,-1.335726e-03,1.359762e-02,2.128742e-01,1.749935e-01,-8.127920e-01,-3.406036e-01,1.881293e-01,-8.100681e-01,-3.428231e-01,2.172837e+01,2.133643e-01,1,1,5.513366e+01,3.283061e+01,15,4.005130e+00,7.085545e+00,3.013251e+00,-2.717791e-04,2.546004e-04,-5.817818e-05,,,,
0.8100,SS,0,b,690.1407,0.2789,0,1,0,,,7.482378e-01,-8.122550e-01,2.664713e-01,1.136057e+00,1.871840e+00,1.216283e+00,2.500000e+00,3.351586e+00,-8.904395e-01,8.912674e-01,-3.878874e-01,-2.314015e-01,4.053260e-01,-1.517365e-01,-2.593268e-02,-6.106717e-01,-3.521108e-01,6.228612e-02,-5.599206e-01,-3.454140e-01,1.019955e-01,2.853156e-02,1.490131e-02,-4.643324e-03,2.511040e-02,1.845470e-02,-2.912895e-03,-6.809286e-03,6.564348e-03,-1.680628e-03,1.954514e-02,2.587545e-01,1.738592e-01,-8.117474e-01,-3.396961e-01,1.927990e-01,-8.078307e-01,-3.425167e-01,2.577286e+01,2.788916e-01,1,1,7.858190e+01,1.748407e+01,13,3.974106e+00,6.681239e+00,3.085337e+00,-3.223800e-04,2.810411e-04,-6.217675e-05,-1.799548e-07,3.472006e-07,1.643079e-08,3.914102e-07
0.9100,SS,0,b,652.9337,0.3427,0,1,0,,,7.795032e-01,-6.600298e-01,2.779516e-01,1.058547e+00,1.718496e+00,1.391299e+00,2.500000e+00,3.337505e+00,-9.179443e-01,7.469452e-01,-4.098991e-01,-2.761588e-01,4.445869e-01,-1.683698e-01,-2.299872e-02,-6.091719e-01,-3.525678e-01,7.266993e-02,-5.583933e-01,-3.457631e-01,1.085231e-01,3.259313e-02,1.778161e-02,-4.603206e-03,2.806155e-02,2.084415e-02,-3.095168e-03,-8.805909e-03,8.236911e-03,-2.047528e-03,2.659336e-02,3.051004e-01,1.723893e-01,-8.104701e-01,-3.387651e-01,1.982383e-01,-8.052246e-01,-3.421597e-01,2.944776e+01,3.427316e-01,1,1,5.184050e+01,1.779933e+01,13,3.876052e+00,6.247037e+00,3.052307e+00,-3.744577e-04,3.015821e-04,-6.607118e-05,,,,
1.0100,SS,0,b,610.8547,0.4018,0,1,0,,,7.747401e-01,-5.238588e-01,3.274482e-01,9.908948e-01,1.463854e+00,1.457351e+00,2.500000e+00,3.242952e+00,-9.034181e-01,6.162117e-01,-4.645553e-01,-3.215653e-01,4.778014e-01,-1.868804e-01,-1.969575e-02,-6.074126e-01,-3.530060e-01,8.285527e-02,-5.572182e-01,-3.461642e-01,1.143809e-01,3.640448e-02,2.067918e-02,-4.329004e-03,3.089869e-02,2.326615e-02,-3.090937e-03,-1.109686e-02,1.000979e-02,-2.439550e-03,3.464140e-02,3.516028e-01,1.705920e-01,-8.089499e-01,-3.378636e-01,2.043634e-01,-8.022898e-01,-3.417577e-01,3.261364e+01,4.017825e-01,1,1,5.165990e+01,1.751753e+01,13,3.709288e+00,5.841028e+00,2.911593e+00,-4.255318e-04,3.168239e-04,-7.106567e-05,,,,
1.1100,SS,0,b,564.6439,0.4545,0,1,0,,,7.206073e-01,-4.128434e-01,4.225206e-01,9.317929e-01,1.109331e+00,1.425789e+00,2.500000e+00,3.084394e+00,-8.295941e-01,5.089528e-01,-5.603903e-01,-3.652309e-01,5.058009e-01,-2.090315e-01,-1.605220e-02,-6.053982e-01,-3.534024e-01,9.267140e-02,-5.566984e-01,-3.466623e-01,1.193228e-01,3.990842e-02,2.341248e-02,-3.834968e-03,3.360899e-02,2.555388e-02,-2.906049e-03,-1.366659e-02,1.185553e-02,-2.867265e-03,4.354339e-02,3.980957e-01,1.684983e-01,-8.071891e-01,-3.370444e-01,2.110657e-01,-7.990785e-01,-3.413179e-01,3.515213e+01,4.544508e-01,1,1,5.111102e+01,1.890069e+01,14,3.459587e+00,5.452604e+00,2.664112e+00,-4.722775e-04,3.277511e-04,-7.859748e-05,,,,
1.2100,SS,0,b,515.1881,0.5005,0,1,0,,,6.178935e-01,-3.297685e-01,5.623638e-01,8.982164e-01,6.783142e-01,1.311781e+00,2.499994e+00,2.903592e+00,-6.991340e-01,4.274077e-01,-6.964377e-01,-4.044848e-01,5.297194e-01,-2.368597e-01,-1.210024e-02,-6.031502e-01,-3.537373e-01,1.020344e-01,-5.566131e-01,-3.472074e-01,1.234304e-01,4.306147e-02,2.578729e-02,-3.157645e-03,3.620121e-02,2.758402e-02,-2.546774e-03,-1.647913e-02,1.375304e-02,-3.350049e-03,5.311248e-02,4.445409e-01,1.661636e-01,-8.052013e-01,-3.363562e-01,2.182171e-01,-7.956520e-01,-3.408486e-01,3.696855e+01,5.004767e-01,1,1,5.239526e+01,2.095915e+01,16,3.138178e+00,5.118364e+00,2.318296e+00,-5.111924e-04,3.355130e-04,-9.019504e-05,,,,
1.3100,SS,0,b,463.4820,0.5406,0,1,0,,,4.698913e-01,-2.747903e-01,7.408568e-01,9.193347e-01,1.974403e-01,1.132995e+00,2.500000e+00,2.751847e+00,-5.143878e-01,3.718237e-01,-8.673217e-01,-4.367344e-01,5.507283e-01,-2.722086e-01,-7.874643e-03,-6.007064e-01,-3.539950e-01,1.109435e-01,-5.569629e-01,-3.477996e-01,1.267661e-01,4.583492e-02,2.762009e-02,-2.344244e-03,3.869704e-02,2.918905e-02,-2.044663e-03,-1.947964e-02,1.568778e-02,-3.915547e-03,6.312502e-02,4.908067e-01,1.636678e-01,-8.030101e-01,-3.358404e-01,2.256747e-01,-7.920788e-01,-3.403592e-01,3.799467e+01,5.405721e-01,1,1,5.301745e+01,2.098882e+01,16,2.771987e+00,4.829005e+00,1.890249e+00,-5.390838e-04,3.412584e-04,-1.072322e-04,,,,
1.4100,SS,0,b,410.5914,0.5759,0,1,0,,,2.877908e-01,-2.457625e-01,9.453384e-01,1.018277e+00,-3.019043e-01,9.084209e-01,2.499994e+00,2.677003e+00,-2.878035e-01,3.394205e-01,-1.060376e+00,-4.597275e-01,5.699433e-01,-3.164948e-01,-3.411179e-03,-5.981192e-01,-3.541656e-01,1.191042e-01,-5.576875e-01,-3.483973e-01,1.291434e-01,4.821567e-02,2.875919e-02,-1.448222e-03,4.111315e-02,3.023637e-02,-1.429510e-03,-2.259703e-02,1.765160e-02,-4.598362e-03,7.332572e-02,5.365313e-01,1.611146e-01,-8.006469e-01,-3.355287e-01,2.332859e-01,-7.884320e-01,-3.398597e-01,3.819111e+01,5.759460e-01,1,1,5.252614e+01,2.096394e+01,16,2.413092e+00,4.569331e+00,1.646418e+00,-5.535173e-04,3.460534e-04,-1.307589e-04,,,,
1.5100,SS,0,b,357.6180,0.6078,0,1,0,,,8.697823e-02,-2.408453e-01,1.161789e+00,1.189674e+00,-7.838320e-01,6.512525e-01,2.500000e+00,2.699726e+00,-3.702707e-02,3.282305e-01,-1.260565e+00,-4.719023e-01,5.883933e-01,-3.705058e-01,1.255017e-03,-5.954515e-01,-3.542446e-01,1.268610e-01,-5.586142e-01,-3.489980e-01,1.310015e-01,5.020893e-02,2.910214e-02,-5.233542e-04,4.348748e-02,3.061802e-02,-7.488085e-04,-2.575014e-02,1.964214e-02,-5.437815e-03,8.343439e-02,5.810101e-01,1.586293e-01,-7.981503e-01,-3.354400e-01,2.408932e-01,-7.847871e-01,-3.393604e-01,3.754952e+01,6.078240e-01,1,1,5.697364e+01,2.198025e+01,16,2.132226e+00,4.296343e+00,1.598635e+00,-5.532921e-04,3.508838e-04,-1.614036e-04,-5.188247e-07,7.730625e-07,-1.058162e-07,9.370175e-07
1.6100,SS,0,b,305.6635,0.6370,0,1,0,,,-1.147816e-01,-2.543869e-01,1.372417e+00,1.400506e+00,-1.220275e+00,3.840051e-01,2.500000e+00,2.808296e+00,2.164161e-01,3.320440e-01,-1.449755e+00,-4.726116e-01,6.069018e-01,-4.341732e-01,6.090925e-03,-5.927711e-01,-3.542326e-01,1.334948e-01,-5.596744e-01,-3.495077e-01,1.317174e-01,5.182926e-02,2.861449e-02,3.816044e-04,4.581182e-02,3.029418e-02,-2.766302e-05,-2.885535e-02,2.166214e-02,-6.474983e-03,9.315512e-02,6.232337e-01,1.563544e-01,-7.955655e-01,-3.355783e-01,2.483392e-01,-7.812194e-01,-3.388718e-01,3.609483e+01,6.370139e-01,1,1,5.690635e+01,2.005107e+01,14,1.987352e+00,4.003084e+00,1.551008e+00,-5.386258e-04,3.565343e-04,-1.992130e-04,,,,
1.7100,SS,0,b,255.7936,0.6635,0,1,0,,,-3.053044e-01,-2.823086e-01,1.566471e+00,1.620723e+00,-1.586363e+00,1.133932e-01,2.500000e+00,2.963006e+00,4.583018e-01,3.479400e-01,-1.616761e+00,-4.619644e-01,6.261127e-01,-5.068224e-01,1.106666e-02,-5.901454e-01,-3.541348e-01,1.398470e-01,-5.607681e-01,-3.499946e-01,1.321535e-01,5.310564e-02,2.730879e-02,1.224034e-03,4.812676e-02,2.923921e-02,6.765583e-04,-3.183380e-02,2.371833e-02,-7.749986e-03,1.021877e-01,6.619296e-01,1.544423e-01,-7.929440e-01,-3.359320e-01,2.554717e-01,-7.778020e-01,-3.384037e-01,3.388843e+01,6.635372e-01,1,1,5.570403e+01,1.867297e+01,13,1.995590e+00,3.663419e+00,1.505902e+00,-5.107087e-04,3.636593e-04,-2.438730e-04,,,,
1.8100,SS,0,b,209.0006,0.6864,0,1,0,,,-4.679743e-01,-3.119372e-01,1.727008e+00,1.816277e+00,-1.865673e+00,-1.333558e-01,2.500000e+00,3.122262e+00,6.646782e-01,3.622876e-01,-1.745370e+00,-4.410588e-01,6.462449e-01,-5.870192e-01,1.615605e-02,-5.876365e-01,-3.539602e-01,1.445265e-01,-5.615708e-01,-3.502271e-01,1.310432e-01,5.406154e-02,2.527858e-02,1.968586e-03,5.037361e-02,2.756829e-02,1.374373e-03,-3.461704e-02,2.582003e-02,-9.299298e-03,1.102414e-01,6.958398e-01,1.530466e-01,-7.903426e-01,-3.364737e-01,2.621484e-01,-7.746029e-01,-3.379655e-01,3.103195e+01,6.863682e-01,1,1,8.433291e+01,1.858709e+01,13,2.094850e+00,3.373377e+00,1.462188e+00,-4.719717e-04,3.724595e-04,-2.944590e-04,,,,
1.9100,SS,0,b,166.1653,0.7033,0,1,0,,,-6.039884e-01,-3.373452e-01,1.851963e+00,1.976960e+00,-2.050538e+00,-3.601968e-01,2.500000e+00,3.253374e+00,8.388311e-01,3.717724e-01,-1.835614e+00,-4.112751e-01,6.671584e-01,-6.730618e-01,2.133611e-02,-5.852963e-01,-3.537202e-01,1.488642e-01,-5.622802e-01,-3.504015e-01,1.296309e-01,5.473043e-02,2.262945e-02,2.589511e-03,5.258679e-02,2.531395e-02,1.996227e-03,-3.715132e-02,2.797671e-02,-1.115350e-02,1.170489e-01,7.236995e-01,1.523118e-01,-7.878220e-01,-3.371623e-01,2.682420e-01,-7.716833e-01,-3.375656e-01,2.767189e+01,7.033129e-01,1,1,5.592749e+01,2.733967e+01,13,2.231976e+00,3.203640e+00,1.477629e+00,-4.247273e-04,3.828949e-04,-3.499341e-04,,,,
2.0100,SS,0,b,128.0189,0.7111,0,1,0,,,-7.000516e-01,-3.425992e-01,1.926220e+00,2.077924e+00,-2.132355e+00,-5.399287e-01,2.500000e+00,3.329934e+00,9.577012e-01,3.580409e-01,-1.874422e+00,-3.746926e-01,6.881614e-01,-7.627875e-01,2.658699e-02,-5.831655e-01,-3.534288e-01,1.509125e-01,-5.622855e-01,-3.501722e-01,1.261088e-01,5.512980e-02,1.953772e-02,3.065577e-03,5.464229e-02,2.271009e-02,2.582304e-03,-3.939735e-02,3.019605e-02,-1.333579e-02,1.223810e-01,7.445611e-01,1.523634e-01,-7.854445e-01,-3.379464e-01,2.736451e-01,-7.690945e-01,-3.372110e-01,2.400216e+01,7.110930e-01,1,1,6.248697e+01,2.976498e+01,14,2.324182e+00,3.331641e+00,1.567389e+00,-3.720263e-04,3.942919e-04,-4.087122e-04,,,,
