t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
1.610000,SS,0,1,0.102178773,-2.406948458,1.275497481,3.238135967,0.706523232,-0.244544250,0.286719266,planner_track,0.018265080,-0.008868326,-0.000087749,-0.000165924,0.292974341,0.129923188,b,2,2,3,1
1.710000,SS,0,1,0.112221611,-2.554109372,1.493891612,2.531976197,0.847074373,-0.889571639,1.246910315,planner_track,0.016303319,-0.008788102,0.000468632,-0.000339555,0.242851586,0.127535799,b,2,2,3,1
1.810000,SS,0,1,0.121649732,-2.589356273,1.753044830,1.684753577,0.970421756,-1.493413848,2.218568693,planner_track,0.014558141,-0.008434342,0.001109899,-0.000497555,0.195912193,0.122411320,b,2,2,3,1
1.910000,SS,0,1,0.130274547,-2.583719715,1.959298088,0.935971220,1.051282305,-2.063634295,3.101268548,planner_track,0.013191404,-0.007808378,0.001817738,-0.000628651,0.153038680,0.113993111,b,2,2,3,1
2.010000,SS,0,1,0.137932683,-2.502439265,2.169422275,0.144081019,1.053963704,-2.597650352,3.905507464,planner_track,0.012147454,-0.006923590,0.002569037,-0.000722435,0.114976903,0.101768772,b,2,2,3,1
2.110000,SS,0,1,0.144493767,-2.351037906,2.295382354,-0.524285911,1.017570228,-3.034093165,4.547911773,planner_track,0.012356523,-0.005807560,0.003339134,-0.000771086,0.082305357,0.085424365,b,2,2,3,1
2.210000,SS,0,1,0.149866337,-2.137719250,2.327755218,-1.055084592,0.944898131,-3.349816557,4.990709156,planner_track,0.013936388,-0.004498353,0.004100233,-0.000769652,0.055406822,0.065152071,b,2,2,3,1
2.310000,SS,0,1,0.153993092,-1.880858215,2.269346156,-1.445173302,0.848893532,-3.514578573,5.000000000,planner_track,0.016533346,-0.003044879,0.004823531,-0.000716721,0.034453467,0.042576197,b,2,2,3,1
2.410000,SS,0,1,0.156861288,-1.594707053,2.124548380,-1.693528127,0.737810853,-3.496006661,5.000000000,planner_track,0.019682693,-0.001506246,0.005480786,-0.000614538,0.019426063,0.025784526,b,2,2,3,1
2.510000,SS,0,1,0.158536812,-1.293652519,1.905849751,-1.805298992,0.616243729,-3.268053620,4.763849882,planner_track,0.023028121,0.000049378,0.006045369,-0.000469214,0.010225718,0.035658005,b,2,2,3,1
2.610000,SS,0,1,0.159158818,-0.994179467,1.632289501,-1.791020365,0.484803837,-2.809097190,4.067489636,planner_track,0.026398703,0.001544808,0.006492600,-0.000290658,0.006535765,0.060267764,b,2,2,3,1
2.710000,SS,0,1,0.158920428,-0.714561141,1.328497030,-1.665686032,0.338709903,-2.099491734,3.014959661,planner_track,0.029831337,0.002893414,0.006799377,-0.000092181,0.006033637,0.084231564,b,2,2,3,1
2.810000,SS,0,1,0.158086575,-0.474726858,1.023749122,-1.450055113,0.164178338,-1.146319271,1.715515200,planner_track,0.033523394,0.003999144,0.006943650,0.000110035,0.005968500,0.102005561,b,2,2,3,1
2.910000,SS,0,1,0.156903274,-0.300860834,0.761136809,-1.158656111,0.214027765,-0.767525505,1.460902657,planner_track,0.032923701,0.004796322,0.006906847,0.000295185,0.005739874,0.111742268,b,2,2,3,1
3.010000,SS,0,1,0.155446932,-0.187190232,0.636746445,-0.683585145,0.194671393,-0.682227635,1.132611759,planner_track,0.029355915,0.005314253,0.006711200,0.000443549,0.005442611,0.114575305,b,2,2,3,1
3.110000,SS,0,1,0.153774298,-0.127676441,0.509864103,-0.431527778,0.138626199,-0.549436578,0.933557663,planner_track,0.027383300,0.005595392,0.006396176,0.000550190,0.005151192,0.112175971,b,2,2,3,1
3.210000,SS,0,1,0.151937217,-0.097045234,0.397674452,-0.223756104,0.102083193,-0.441307152,0.744005503,planner_track,0.026617352,0.005682517,0.005992025,0.000618786,0.004897990,0.106243892,b,2,2,3,1
3.310000,DS,0,0,0.148796796,0.115937945,0.332322609,0.369396693,0.643166692,-0.364673411,0.077618898,ds_hold,0.000000000,0.000000000,0.000000000,0.000000000,0.000204189,0.038866258,b,2,3,3,2
3.410000,DS,0,0,0.146347949,0.345332387,-0.157217753,1.727982713,-0.247072255,-0.066013649,0.097053269,ds_hold,0.013155100,-0.000190685,-0.000814359,0.000044485,0.000015855,0.101554507,b,2,3,3,2
3.510000,DS,0,0,0.144408176,0.261606554,0.271034995,0.702004008,-0.135001829,-0.077121819,0.093921680,ds_hold,0.042507088,-0.000307653,-0.001414722,0.000081436,0.000004224,0.023969287,b,2,3,3,2
3.610000,DS,0,0,0.142378200,0.270977268,0.149109587,0.729384636,-0.066509761,-0.113163589,0.157348458,ds_hold,0.054329390,-0.000437437,-0.001989483,0.000094186,0.000004690,0.028107211,b,2,3,3,2
3.710000,DS,0,0,0.140332981,0.278899547,0.012069547,0.892696016,-0.060777368,-0.100282612,0.132990258,ds_hold,0.061260984,-0.000588265,-0.002541240,0.000089969,0.000002127,0.016541426,b,2,3,3,2
3.810000,DS,0,0,0.138372987,0.299869233,-0.024326073,0.876772729,-0.075969497,-0.077861852,0.108935738,ds_hold,0.069041573,-0.000741998,-0.003039523,0.000075503,0.000002518,0.015585799,b,2,3,3,2
3.910000,DS,0,0,0.136486561,0.309292905,-0.046226608,0.829243175,-0.078094248,-0.066809659,0.107327471,ds_hold,0.075550452,-0.000895321,-0.003482332,0.000052428,0.000001211,0.009429933,b,2,3,3,2
4.010000,DS,0,0,0.134643140,0.312389017,-0.085617574,0.831642363,-0.069322154,-0.061409460,0.105394309,ds_hold,0.079552469,-0.001052704,-0.003879894,0.000021367,0.000001071,0.008919204,b,2,3,3,2
4.110000,DS,0,0,0.132840586,0.317413677,-0.125448884,0.845374508,-0.062295301,-0.054127476,0.096515314,ds_hold,0.081873928,-0.001215186,-0.004236430,-0.000015914,0.000001170,0.008667990,b,2,3,3,2
4.210000,DS,0,0,0.131085598,0.322990838,-0.155296837,0.847700033,-0.058986045,-0.045610417,0.087136780,ds_hold,0.083335621,-0.001381187,-0.004552133,-0.000057415,0.000001189,0.008026371,b,2,3,3,2
4.310000,DS,0,0,0.129377945,0.326414999,-0.178988026,0.846778836,-0.059826240,-0.035384196,0.077722828,ds_hold,0.084134066,-0.001549571,-0.004828243,-0.000101669,0.000001078,0.007016431,b,2,3,3,2
4.410000,DS,0,0,0.127716779,0.328401509,-0.200415231,0.847037336,-0.061396090,-0.022356855,0.062653239,ds_hold,0.084249205,-0.001717777,-0.005064275,-0.000146937,0.000001160,0.006736354,b,2,3,3,2
4.510000,DS,0,0,0.126108476,0.329783495,-0.217393405,0.837160201,-0.061682774,-0.007716493,0.042782438,ds_hold,0.083998847,-0.001880508,-0.005256984,-0.000190533,0.000001381,0.007478321,b,2,3,3,2
4.610000,DS,0,0,0.124560290,0.329849344,-0.226426276,0.814961674,-0.061030261,0.008955498,0.018197326,ds_hold,0.083783854,-0.002031356,-0.005404482,-0.000230195,0.000001541,0.008647217,b,2,3,3,2
4.710000,DS,0,0,0.123076911,0.328496045,-0.228570210,0.780877676,-0.058116806,0.026271098,-0.009887157,ds_hold,0.083949387,-0.002163433,-0.005507393,-0.000264511,0.000001654,0.010035392,b,2,3,3,2
4.810000,DS,0,0,0.121661787,0.325443301,-0.224659190,0.735599747,-0.053191600,0.043158050,-0.039155160,ds_hold,0.084906458,-0.002269719,-0.005568602,-0.000292633,0.000001741,0.011508538,b,2,3,3,2
