t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
3.6900,DS_interstep,0,b,0.0089,0.0955,1,1,0,,,2.005808e-01,1.075166e+00,-2.500000e+00,2.728775e+00,,,,,-2.137415e-01,-1.079530e+00,2.500000e+00,-2.217717e-01,2.977778e-01,-5.944060e-01,9.985598e-02,-5.775848e-01,-3.543670e-01,9.985598e-02,-5.775848e-01,-3.543670e-01,0.000000e+00,1.850969e-02,-7.172361e-03,-7.687670e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.929871e-02,6.022760e-02,-6.674812e-02,6.803691e-02,1.082854e+00,2.245980e-01,-7.787510e-01,-3.463630e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.091399e+00,,1.035751e+00,-1.558155e-04,5.142408e-05,-2.450440e-04,,,,,6.161240e+00,6.161240e+00,87,1,0,0,NMPC_BYPASSED,-2.005808e-01,-1.075166e+00,2.500000e+00,-8.582612e-04,1.051140e-03,-1.162038e-03,-7.705410e-03,2.736846e-03,-1.258464e-02,-4.597096e-03,-8.152395e-03,1.646671e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.137415e-01,-1.079530e+00,2.502720e+00,1
3.7000,DS_interstep,0,b,0.0089,0.0957,1,1,0,,,1.843331e-01,1.074713e+00,-2.500000e+00,2.727451e+00,,,,,-1.972519e-01,-1.079372e+00,2.500000e+00,-2.227468e-01,2.923662e-01,-5.818766e-01,1.000432e-01,-5.776377e-01,-3.544431e-01,1.000432e-01,-5.776377e-01,-3.544431e-01,0.000000e+00,1.807013e-02,-6.940207e-03,-7.652423e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.938859e-02,6.025598e-02,-6.688663e-02,6.782245e-02,1.101017e+00,2.248529e-01,-7.788007e-01,-3.464711e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.094756e+00,,1.036018e+00,-1.573881e-04,4.805832e-05,-2.383287e-04,,,,,5.907063e+00,5.907063e+00,85,1,0,0,NMPC_BYPASSED,-1.843331e-01,-1.074713e+00,2.500000e+00,-8.598119e-04,1.051670e-03,-1.164521e-03,-7.790775e-03,2.571204e-03,-1.225220e-02,-4.268251e-03,-8.282073e-03,1.662197e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.972519e-01,-1.079372e+00,2.503205e+00,1
3.7100,DS_interstep,0,b,0.0090,0.0959,1,1,0,,,1.679980e-01,1.074137e+00,-2.500000e+00,2.726168e+00,,,,,-1.806603e-01,-1.079097e+00,2.500000e+00,-2.236390e-01,2.869563e-01,-5.693478e-01,1.002258e-01,-5.776889e-01,-3.545189e-01,1.002258e-01,-5.776889e-01,-3.545189e-01,0.000000e+00,1.762740e-02,-6.709807e-03,-7.614703e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.947933e-02,6.028243e-02,-6.702127e-02,6.761396e-02,1.118801e+00,2.251015e-01,-7.788487e-01,-3.465786e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.097029e+00,,1.036042e+00,-1.588223e-04,4.464103e-05,-2.315459e-04,,,,,5.618306e+00,5.618306e+00,85,1,0,0,NMPC_BYPASSED,-1.679980e-01,-1.074137e+00,2.500000e+00,-8.613791e-04,1.052168e-03,-1.166938e-03,-7.869405e-03,2.402916e-03,-1.191644e-02,-3.931519e-03,-8.414415e-03,1.678807e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.806603e-01,-1.079097e+00,2.503705e+00,1
3.7200,DS_interstep,0,b,0.0090,0.0962,1,1,0,,,1.515187e-01,1.073386e+00,-2.500000e+00,2.724906e+00,,,,,-1.639082e-01,-1.078644e+00,2.500000e+00,-2.244473e-01,2.815489e-01,-5.568197e-01,1.004038e-01,-5.777384e-01,-3.545944e-01,1.004038e-01,-5.777384e-01,-3.545944e-01,0.000000e+00,1.718170e-02,-6.481667e-03,-7.574686e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.957085e-02,6.030690e-02,-6.715199e-02,6.741144e-02,1.136206e+00,2.253438e-01,-7.788951e-01,-3.466854e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.098201e+00,,1.035827e+00,-1.601139e-04,4.117575e-05,-2.246969e-04,,,,,5.927176e+00,5.927176e+00,85,1,0,0,NMPC_BYPASSED,-1.515187e-01,-1.073386e+00,2.500000e+00,-8.629612e-04,1.052631e-03,-1.169287e-03,-7.941114e-03,2.232052e-03,-1.157729e-02,-3.585431e-03,-8.543211e-03,1.695715e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.639082e-01,-1.078644e+00,2.504211e+00,1
3.7300,DS_interstep,0,b,0.0090,0.0964,1,1,0,,,1.348526e-01,1.072417e+00,-2.500000e+00,2.723649e+00,,,,,-1.469520e-01,-1.077968e+00,2.500000e+00,-2.251708e-01,2.761451e-01,-5.442922e-01,1.005772e-01,-5.777861e-01,-3.546694e-01,1.005772e-01,-5.777861e-01,-3.546694e-01,0.000000e+00,1.673335e-02,-6.256229e-03,-7.532510e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.966305e-02,6.032938e-02,-6.727878e-02,6.721488e-02,1.153230e+00,2.255797e-01,-7.789397e-01,-3.467916e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.098303e+00,,1.035381e+00,-1.612589e-04,3.766766e-05,-2.177858e-04,,,,,5.592665e+00,5.592665e+00,85,1,0,0,NMPC_BYPASSED,-1.348526e-01,-1.072417e+00,2.500000e+00,-8.645570e-04,1.053060e-03,-1.171567e-03,-8.005697e-03,2.058787e-03,-1.123485e-02,-3.229157e-03,-8.663217e-03,1.712233e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.469520e-01,-1.077968e+00,2.504716e+00,1
3.7400,DS_interstep,0,b,0.0091,0.0966,1,1,0,,,1.179724e-01,1.071204e+00,-2.500000e+00,2.722388e+00,,,,,-1.297640e-01,-1.077037e+00,2.500000e+00,-2.258083e-01,2.707463e-01,-5.317654e-01,1.007460e-01,-5.778320e-01,-3.547440e-01,1.007460e-01,-5.778320e-01,-3.547440e-01,0.000000e+00,1.628270e-02,-6.033860e-03,-7.488282e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.975587e-02,6.034984e-02,-6.740159e-02,6.702427e-02,1.169871e+00,2.258093e-01,-7.789828e-01,-3.468971e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.097412e+00,,1.034722e+00,-1.622532e-04,3.412321e-05,-2.108182e-04,,,,,5.763286e+00,5.763286e+00,85,1,0,0,NMPC_BYPASSED,-1.179724e-01,-1.071204e+00,2.500000e+00,-8.661650e-04,1.053455e-03,-1.173779e-03,-8.062946e-03,1.883383e-03,-1.088929e-02,-2.862486e-03,-8.770228e-03,1.727781e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.297640e-01,-1.077037e+00,2.505215e+00,1
3.7500,DS_interstep,0,b,0.0091,0.0968,1,1,0,,,1.008660e-01,1.069730e+00,-2.500000e+00,2.721121e+00,,,,,-1.123322e-01,-1.075832e+00,2.500000e+00,-2.263587e-01,2.653537e-01,-5.192391e-01,1.009101e-01,-5.778763e-01,-3.548181e-01,1.009101e-01,-5.778763e-01,-3.548181e-01,0.000000e+00,1.583013e-02,-5.814848e-03,-7.442071e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.984921e-02,6.036827e-02,-6.752039e-02,6.683960e-02,1.186128e+00,2.260326e-01,-7.790242e-01,-3.470019e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.095638e+00,,1.033872e+00,-1.630932e-04,3.054971e-05,-2.038013e-04,,,,,5.503646e+00,5.503646e+00,85,1,0,0,NMPC_BYPASSED,-1.008660e-01,-1.069730e+00,2.500000e+00,-8.677836e-04,1.053814e-03,-1.175921e-03,-8.112662e-03,1.706161e-03,-1.054091e-02,-2.485781e-03,-8.861106e-03,1.741897e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.123322e-01,-1.075832e+00,2.505702e+00,1
3.7600,DS_interstep,0,b,0.0092,0.0970,1,1,0,,,8.353668e-02,1.067991e+00,-2.500000e+00,2.719850e+00,,,,,-9.466067e-02,-1.074344e+00,2.500000e+00,-2.268207e-01,2.599689e-01,-5.067135e-01,1.010695e-01,-5.779189e-01,-3.548918e-01,1.010695e-01,-5.779189e-01,-3.548918e-01,0.000000e+00,1.537606e-02,-5.599397e-03,-7.393916e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.994298e-02,6.038465e-02,-6.763515e-02,6.666085e-02,1.202000e+00,2.262495e-01,-7.790640e-01,-3.471060e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.093115e+00,,1.032857e+00,-1.637757e-04,2.695486e-05,-1.967430e-04,,,,,5.859068e+00,5.859068e+00,85,1,0,0,NMPC_BYPASSED,-8.353668e-02,-1.067991e+00,2.500000e+00,-8.694114e-04,1.054137e-03,-1.177994e-03,-8.154660e-03,1.527485e-03,-1.019006e-02,-2.099910e-03,-8.933765e-03,1.754238e-02,0.000000e+00,0.000000e+00,0.000000e+00,-9.466067e-02,-1.074344e+00,2.506174e+00,1
3.7700,DS_interstep,0,b,0.0092,0.0971,1,1,0,,,6.600149e-02,1.065993e+00,-2.500000e+00,2.718584e+00,,,,,-7.676748e-02,-1.072578e+00,2.500000e+00,-2.271932e-01,2.545932e-01,-4.941885e-01,1.012243e-01,-5.779599e-01,-3.549650e-01,1.012243e-01,-5.779599e-01,-3.549650e-01,0.000000e+00,1.492089e-02,-5.387636e-03,-7.343828e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.003710e-02,6.039896e-02,-6.774586e-02,6.648801e-02,1.217485e+00,2.264601e-01,-7.791023e-01,-3.472093e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.089995e+00,,1.031706e+00,-1.642981e-04,2.334647e-05,-1.896517e-04,,,,,5.334455e+00,5.334455e+00,85,1,0,0,NMPC_BYPASSED,-6.600149e-02,-1.065993e+00,2.500000e+00,-8.710468e-04,1.054425e-03,-1.179996e-03,-8.188784e-03,1.347743e-03,-9.837148e-03,-1.706162e-03,-8.987117e-03,1.764578e-02,0.000000e+00,0.000000e+00,0.000000e+00,-7.676748e-02,-1.072578e+00,2.506629e+00,1
3.7800,DS_interstep,0,b,0.0093,0.0973,1,1,0,,,4.828973e-02,1.063748e+00,-2.500000e+00,2.717332e+00,,,,,-5.868347e-02,-1.070547e+00,2.500000e+00,-2.274752e-01,2.492279e-01,-4.816642e-01,1.013743e-01,-5.779993e-01,-3.550378e-01,1.013743e-01,-5.779993e-01,-3.550378e-01,0.000000e+00,1.446501e-02,-5.179617e-03,-7.291792e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.013146e-02,6.041121e-02,-6.785250e-02,6.632106e-02,1.232583e+00,2.266643e-01,-7.791392e-01,-3.473118e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.086435e+00,,1.030451e+00,-1.646588e-04,1.973207e-05,-1.825361e-04,,,,,5.286379e+00,5.286379e+00,85,1,0,0,NMPC_BYPASSED,-4.828973e-02,-1.063748e+00,2.500000e+00,-8.726882e-04,1.054676e-03,-1.181927e-03,-8.214906e-03,1.167323e-03,-9.482587e-03,-1.306148e-03,-9.020984e-03,1.772805e-02,0.000000e+00,0.000000e+00,0.000000e+00,-5.868347e-02,-1.070547e+00,2.507064e+00,1
3.7900,DS_interstep,0,b,0.0093,0.0974,1,1,0,,,3.044081e-02,1.061279e+00,-2.500000e+00,2.716108e+00,,,,,-4.044978e-02,-1.068274e+00,2.500000e+00,-2.276661e-01,2.438742e-01,-4.691404e-01,1.015197e-01,-5.780372e-01,-3.551099e-01,1.015197e-01,-5.780372e-01,-3.551099e-01,0.000000e+00,1.400878e-02,-4.975326e-03,-7.237776e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.022598e-02,6.042139e-02,-6.795505e-02,6.616000e-02,1.247292e+00,2.268622e-01,-7.791745e-01,-3.474135e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.082592e+00,,1.029121e+00,-1.648567e-04,1.611872e-05,-1.754043e-04,,,,,5.728337e+00,5.728337e+00,85,1,0,0,NMPC_BYPASSED,-3.044081e-02,-1.061279e+00,2.500000e+00,-8.743340e-04,1.054892e-03,-1.183787e-03,-8.232941e-03,9.866037e-04,-9.126806e-03,-9.017006e-04,-9.035982e-03,1.778904e-02,0.000000e+00,0.000000e+00,0.000000e+00,-4.044978e-02,-1.068274e+00,2.507478e+00,1
3.8000,DS_interstep,0,b,0.0093,0.0975,1,1,0,,,1.250183e-02,1.058613e+00,-2.500000e+00,2.714925e+00,,,,,-2.211542e-02,-1.065785e+00,2.500000e+00,-2.277653e-01,2.385332e-01,-4.566173e-01,1.016603e-01,-5.780735e-01,-3.551816e-01,1.016603e-01,-5.780735e-01,-3.551816e-01,0.000000e+00,1.355251e-02,-4.774691e-03,-7.181735e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.032056e-02,6.042951e-02,-6.805351e-02,6.600479e-02,1.261611e+00,2.270537e-01,-7.792085e-01,-3.475144e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.078614e+00,,1.027746e+00,-1.648917e-04,1.251272e-05,-1.682640e-04,,,,,5.994713e+00,5.994713e+00,83,1,0,0,NMPC_BYPASSED,-1.250183e-02,-1.058613e+00,2.500000e+00,-8.759826e-04,1.055071e-03,-1.185576e-03,-8.242836e-03,8.059360e-04,-8.770216e-03,-4.947743e-04,-9.033387e-03,1.782950e-02,0.000000e+00,0.000000e+00,0.000000e+00,-2.211542e-02,-1.065785e+00,2.507874e+00,1
3.8100,DS_interstep,0,b,0.0093,0.0976,1,1,0,,,-5.474920e-03,1.055781e+00,-2.500000e+00,2.713799e+00,,,,,-3.734648e-03,-1.063115e+00,2.500000e+00,-2.277725e-01,2.332059e-01,-4.440948e-01,1.017963e-01,-5.781083e-01,-3.552527e-01,1.017963e-01,-5.781083e-01,-3.552527e-01,0.000000e+00,1.309649e-02,-4.577587e-03,-7.123612e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.041511e-02,6.043556e-02,-6.814788e-02,6.585543e-02,1.275540e+00,2.272389e-01,-7.792410e-01,-3.476144e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.074638e+00,,1.026354e+00,-1.647642e-04,8.919534e-06,-1.611219e-04,,,,,5.699535e+00,5.699535e+00,83,1,0,0,NMPC_BYPASSED,5.474920e-03,-1.055781e+00,2.500000e+00,-8.776324e-04,1.055215e-03,-1.187294e-03,-8.244583e-03,6.256361e-04,-8.413199e-03,-8.735242e-05,-9.014995e-03,1.785087e-02,0.000000e+00,0.000000e+00,0.000000e+00,-3.734648e-03,-1.063115e+00,2.508250e+00,1
3.8200,DS_interstep,0,b,0.0094,0.0977,1,1,0,,,-2.343442e-02,1.052814e+00,-2.500000e+00,2.712742e+00,,,,,1.463556e-02,-1.060296e+00,2.500000e+00,-2.276880e-01,2.278929e-01,-4.315730e-01,1.019276e-01,-5.781416e-01,-3.553232e-01,1.019276e-01,-5.781416e-01,-3.553232e-01,0.000000e+00,1.264093e-02,-4.383853e-03,-7.063346e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.050953e-02,6.043957e-02,-6.823816e-02,6.571188e-02,1.289078e+00,2.274178e-01,-7.792722e-01,-3.477135e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.070783e+00,,1.024969e+00,-1.644757e-04,5.343649e-06,-1.539840e-04,,,,,5.552155e+00,5.552155e+00,83,1,0,0,NMPC_BYPASSED,2.343442e-02,-1.052814e+00,2.500000e+00,-8.792816e-04,1.055322e-03,-1.188940e-03,-8.238210e-03,4.459767e-04,-8.056095e-03,3.186327e-04,-8.982971e-03,1.785517e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.463556e-02,-1.060296e+00,2.508610e+00,1
3.8300,DS_interstep,0,b,0.0094,0.0977,1,1,0,,,-4.132121e-02,1.049749e+00,-2.500000e+00,2.711767e+00,,,,,3.293786e-02,-1.057366e+00,2.500000e+00,-2.275119e-01,2.225948e-01,-4.190518e-01,1.020542e-01,-5.781735e-01,-3.553931e-01,1.020542e-01,-5.781735e-01,-3.553931e-01,0.000000e+00,1.218599e-02,-4.193297e-03,-7.000875e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.060374e-02,6.044154e-02,-6.832434e-02,6.557413e-02,1.302223e+00,2.275903e-01,-7.793021e-01,-3.478117e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.067150e+00,,1.023613e+00,-1.640280e-04,1.788565e-06,-1.468550e-04,,,,,6.310254e+00,6.310254e+00,85,1,0,0,NMPC_BYPASSED,4.132121e-02,-1.049749e+00,2.500000e+00,-8.809288e-04,1.055394e-03,-1.190515e-03,-8.223783e-03,2.671825e-04,-7.699199e-03,7.213661e-04,-8.939711e-03,1.784482e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.293786e-02,-1.057366e+00,2.508955e+00,1
3.8400,DS_interstep,0,b,0.0094,0.0978,1,1,0,,,-5.908140e-02,1.046616e+00,-2.500000e+00,2.710885e+00,,,,,5.111662e-02,-1.054359e+00,2.500000e+00,-2.272450e-01,2.173120e-01,-4.065312e-01,1.021762e-01,-5.782040e-01,-3.554624e-01,1.021762e-01,-5.782040e-01,-3.554624e-01,0.000000e+00,1.173181e-02,-4.005707e-03,-6.936142e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.069765e-02,6.044148e-02,-6.840645e-02,6.544215e-02,1.314976e+00,2.277565e-01,-7.793307e-01,-3.479089e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.063819e+00,,1.022303e+00,-1.634237e-04,-1.743215e-06,-1.397387e-04,,,,,5.412557e+00,5.412557e+00,85,1,0,0,NMPC_BYPASSED,5.908140e-02,-1.046616e+00,2.500000e+00,-8.825723e-04,1.055430e-03,-1.192018e-03,-8.201399e-03,8.942825e-05,-7.342750e-03,1.119201e-03,-8.887711e-03,1.782245e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.111662e-02,-1.054359e+00,2.509288e+00,1
3.8500,DS_interstep,0,b,0.0094,0.0978,1,1,0,,,-7.666430e-02,1.043447e+00,-2.500000e+00,2.710103e+00,,,,,6.911959e-02,-1.051308e+00,2.500000e+00,-2.268880e-01,2.120448e-01,-3.940112e-01,1.022935e-01,-5.782331e-01,-3.555311e-01,1.022935e-01,-5.782331e-01,-3.555311e-01,0.000000e+00,1.127844e-02,-3.820861e-03,-6.869093e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.079116e-02,6.043940e-02,-6.848448e-02,6.531593e-02,1.327336e+00,2.279164e-01,-7.793581e-01,-3.480052e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.060850e+00,,1.021054e+00,-1.626659e-04,-5.250133e-06,-1.326376e-04,,,,,5.891531e+00,5.891531e+00,87,1,0,0,NMPC_BYPASSED,7.666430e-02,-1.043447e+00,2.500000e+00,-8.842105e-04,1.055430e-03,-1.193450e-03,-8.171185e-03,-8.716076e-05,-6.986934e-03,1.510691e-03,-8.829451e-03,1.779082e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.911959e-02,-1.051308e+00,2.509610e+00,1
3.8600,DS_interstep,0,b,0.0094,0.0978,1,1,0,,,-9.402373e-02,1.040271e+00,-2.500000e+00,2.709429e+00,,,,,8.689921e-02,-1.048245e+00,2.500000e+00,-2.264422e-01,2.067931e-01,-3.814918e-01,1.024062e-01,-5.782609e-01,-3.555990e-01,1.024062e-01,-5.782609e-01,-3.555990e-01,0.000000e+00,1.082592e-02,-3.638534e-03,-6.799683e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.088419e-02,6.043533e-02,-6.855844e-02,6.519542e-02,1.339303e+00,2.280700e-01,-7.793842e-01,-3.481004e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.058285e+00,,1.019875e+00,-1.617579e-04,-8.731500e-06,-1.255534e-04,,,,,5.794119e+00,5.794119e+00,87,1,0,0,NMPC_BYPASSED,9.402373e-02,-1.040271e+00,2.500000e+00,-8.858418e-04,1.055396e-03,-1.194811e-03,-8.133293e-03,-2.625067e-04,-6.631881e-03,1.894614e-03,-8.767295e-03,1.775264e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.689921e-02,-1.048245e+00,2.509926e+00,1
3.8700,DS_interstep,0,b,0.0094,0.0979,1,1,0,,,-1.111189e-01,1.037111e+00,-2.500000e+00,2.708864e+00,,,,,1.044135e-01,-1.045196e+00,2.500000e+00,-2.259088e-01,2.015569e-01,-3.689731e-01,1.025142e-01,-5.782872e-01,-3.556663e-01,1.025142e-01,-5.782872e-01,-3.556663e-01,0.000000e+00,1.037424e-02,-3.458505e-03,-6.727876e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.097665e-02,6.042928e-02,-6.862835e-02,6.508062e-02,1.350876e+00,2.282173e-01,-7.794090e-01,-3.481946e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.056144e+00,,1.018775e+00,-1.607035e-04,-1.218740e-05,-1.184867e-04,,,,,5.398290e+00,5.398290e+00,85,1,0,0,NMPC_BYPASSED,1.111189e-01,-1.037111e+00,2.500000e+00,-8.874648e-04,1.055326e-03,-1.196101e-03,-8.087893e-03,-4.365750e-04,-6.277671e-03,2.269977e-03,-8.703417e-03,1.771048e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.044135e-01,-1.045196e+00,2.510237e+00,1
3.8800,DS_interstep,0,b,0.0094,0.0979,1,1,0,,,-1.279148e-01,1.033990e+00,-2.500000e+00,2.708412e+00,,,,,1.216266e-01,-1.042184e+00,2.500000e+00,-2.252894e-01,1.963361e-01,-3.564550e-01,1.026177e-01,-5.783123e-01,-3.557329e-01,1.026177e-01,-5.783123e-01,-3.557329e-01,0.000000e+00,9.923359e-03,-3.280561e-03,-6.653647e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.106846e-02,6.042125e-02,-6.869421e-02,6.497149e-02,1.362054e+00,2.283584e-01,-7.794327e-01,-3.482878e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.054435e+00,,1.017755e+00,-1.595066e-04,-1.561856e-05,-1.114374e-04,,,,,5.780410e+00,5.780410e+00,85,1,0,0,NMPC_BYPASSED,1.279148e-01,-1.033990e+00,2.500000e+00,-8.890780e-04,1.055222e-03,-1.197321e-03,-8.035173e-03,-6.093698e-04,-5.924337e-03,2.636010e-03,-8.639740e-03,1.766671e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.216266e-01,-1.042184e+00,2.510545e+00,1
3.8900,DS_interstep,0,b,0.0093,0.0978,1,1,0,,,-1.449810e-01,1.012935e+00,-2.457149e+00,2.661698e+00,,,,,1.391071e-01,-1.021239e+00,2.468002e+00,-2.245826e-01,1.912202e-01,-3.440975e-01,1.027165e-01,-5.783360e-01,-3.557987e-01,1.027165e-01,-5.783360e-01,-3.557987e-01,0.000000e+00,9.475439e-03,-3.106881e-03,-6.577418e-03,0.000000e+00,0.000000e+00,0.000000e+00,-5.115955e-02,6.041125e-02,-6.875605e-02,6.486797e-02,1.372843e+00,2.284931e-01,-7.794552e-01,-3.483798e-01,2.896028e-01,-7.614486e-01,-3.361638e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.003091e+00,,9.997301e-01,-1.582013e-04,-1.907770e-05,-1.044731e-04,,,,,5.550300e+00,5.550300e+00,84,1,0,0,NMPC_BYPASSED,1.449810e-01,-1.012935e+00,2.457149e+00,-8.906799e-04,1.055083e-03,-1.198469e-03,-7.975330e-03,-7.809278e-04,-5.571869e-03,2.992162e-03,-8.577898e-03,1.762341e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.391071e-01,-1.021239e+00,2.468002e+00,1
